# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control1-TDP43KD1.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control1-TDP43KD1.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control1": 4,
#         "TDP43KD1": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control1_mean_psi	TDP43KD1_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
KDM8	ENSG00000155666.12	ENSG00000155666.12:t:27210093-27210483	0.1249;-0.1202;-0.0001;-0.0001;-0.0001	5.741e-01;5.567e-01;4.572e-05;4.572e-05;4.572e-05	4.335e-02;4.839e-02;9.935e-01;9.935e-01;9.935e-01	0.8135;0.1729;0.0043;0.0043;0.0043	0.9637;0.0263;0.0030;0.0030;0.0030	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1	5	5	0;0;0;0;0	chr16	+	27203636-27210093;27203865-27210093;27204164-27210093;27204175-27210093;27206249-27210093	27203508-27203636;27203803-27203865;27203975-27204175;27206189-27206249;27210093-27210483		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A27210483-27203508
KIF5A	ENSG00000155980.13	ENSG00000155980.13:s:57582602-57582629	-0.1876;-0.0225;0.2328;0.0000	9.253e-01;3.253e-02;9.795e-01;6.845e-21	2.581e-03;5.196e-01;4.078e-04;1.000e+00	0.2569;0.0618;0.6840;0.0012	0.0654;0.0112;0.9220;0.0013	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	0;0;0;0	chr12	+	57582629-57582777;57582629-57582855;57582629-57583101;57582629-57584218	57582602-57582629;57582777-57582874;57583101-57583215;57584218-57584648		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57584648-57582602
NDUFAF6	ENSG00000156170.13	ENSG00000156170.13:t:95035454-95035576	0.0027;0.0000;0.0362;-0.0009;-0.1087;0.0229	1.996e-05;3.605e-09;1.519e-01;1.976e-02;5.435e-01;9.253e-03	9.016e-01;9.990e-01;2.844e-01;5.993e-01;5.880e-02;5.670e-01	0.0040;0.0006;0.2581;0.1693;0.5244;0.0320	0.0350;0.0111;0.3206;0.1731;0.4025;0.0621	t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|1e3.1o1|1e4.1o1	6	5	0;1;0;0;0;0	chr8	+	95025205-95035454;95032011-95035454;95032094-95035454;95032098-95035454;95034122-95035454;95034723-95035454	95024989-95025205;95031995-95032098;95034008-95034122;95034622-95034723;95035454-95035576		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A95035576-95024989
PCDH1	ENSG00000156453.14	ENSG00000156453.14:t:141853090-141854436	0.1468;-0.1062;-0.0147	8.260e-01;5.295e-01;6.893e-02	6.588e-03;5.992e-02;4.324e-01	0.0062;0.8741;0.1205	0.1712;0.7295;0.0965	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr5	-	141854436-141863232;141854436-141857252;141854436-141856224	141853090-141854436;141856224-141856262;141857252-141857471;141862652-141865427		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A141865427-141853090
PABIR2	ENSG00000156504.17	ENSG00000156504.17:s:134787472-134787533	0.1071;-0.1071	5.667e-01;5.667e-01	5.170e-02;5.170e-02	0.5496;0.4504	0.6639;0.3361	s|1e1.1o2|1e1.2o2	2	2	0;0	chrX	-	134785950-134787472;134785947-134787472	134785886-134785950;134787472-134787533		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A134787533-134785886
UNC5D	ENSG00000156687.11	ENSG00000156687.11:t:35686545-35686709	0.1166;-0.1166	5.844e-01;5.844e-01	4.868e-02;4.868e-02	0.4787;0.5213	0.6182;0.3818	t|1e1.1o1|1e2.1o1	2	3	0;0	chr8	+	35683727-35686545;35684749-35686545	35683547-35683727;35684582-35684749;35686545-35686709		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A35686709-35683547
GALK2	ENSG00000156958.15	ENSG00000156958.15:s:49292471-49292537	0.0000;-0.0012;-0.0028;-0.0774;0.1267	2.316e-07;2.231e-04;8.685e-04;3.187e-01;6.836e-01	9.988e-01;9.496e-01;8.689e-01;1.507e-01;3.137e-02	0.0017;0.0185;0.0335;0.1140;0.8294	0.0071;0.0012;0.0149;0.0012;0.9745	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	1;0;1;0;0	chr15	+	49292537-49308608;49292537-49318111;49292537-49318889;49292537-49318972;49292537-49319604	49292471-49292537;49308608-na;49318111-49318192;49318889-49318934;49318972-49319116;49319604-49319805		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A49319805-49292471
GALK2	ENSG00000156958.15	ENSG00000156958.15:t:49201162-49201250	0.0873;-0.0001;-0.1304;-0.0048;0.0094;0.0099;0.0000	4.289e-01;1.424e-05;6.419e-01;1.305e-02;8.578e-02;5.055e-03;2.252e-06	9.323e-02;9.793e-01;3.603e-02;6.317e-01;3.920e-01;7.124e-01;9.928e-01	0.2281;0.0066;0.3793;0.0789;0.2909;0.0078;0.0124	0.3342;0.0129;0.2161;0.0665;0.3045;0.0461;0.0071	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|1e5.1o1|1e6.1o1	7	7	0;0;0;0;0;0;0	chr15	+	49156016-49201162;49158968-49201162;49161861-49201162;49170358-49201162;49170375-49201162;49170577-49201162;49195214-49201162	49155656-49156016;49158845-49158968;49161740-49161861;49170204-49170375;49170478-49170577;49195085-49195214;49201162-49201250		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A49201250-49155656
EIF4A2	ENSG00000156976.17	ENSG00000156976.17:s:186787776-186788256	0.0000;0.1084;-0.1139;0.0003	6.690e-21;5.837e-01;6.271e-01;4.144e-09	1.000e+00;2.661e-02;2.504e-02;9.842e-01	0.0019;0.2675;0.6675;0.0603	0.0001;0.3736;0.5575;0.0672	s|1e1.1o2|1e1.2o2|1e2.1o1|i	4	3	1;0;0;0	chr3	+	186787882-186788292;186787882-186788310;186787882-186789125;186788257-186788291	186787776-186788256;186788292-186788507;186789125-186789897	186788257-186788291	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A186789897-186787776
EIF4A2	ENSG00000156976.17	ENSG00000156976.17:t:186789125-186789897	-0.1191;0.0000;0.0216;0.0944;0.0118	6.678e-01;6.690e-21;2.567e-08;4.541e-01;1.345e-06	2.689e-02;1.000e+00;5.890e-01;7.391e-02;6.519e-01	0.6715;0.0019;0.0864;0.1385;0.0983	0.5527;0.0015;0.1045;0.2339;0.1071	t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|i	5	3	0;1;0;0;0	chr3	+	186787882-186789125;186788412-186789125;186788416-186789125;186788420-186789125;186788508-186789124	186787776-186788256;186788292-186788507;186789125-186789897	186788508-186789124	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A186789897-186787776
NMNAT2	ENSG00000157064.11	ENSG00000157064.11:s:183417953-183418380	0.0000;-0.1173;0.0651;0.0075;0.0012	6.845e-21;6.501e-01;2.386e-01;2.499e-08;7.268e-21	1.000e+00;3.942e-02;1.819e-01;7.811e-01;9.539e-01	0.0083;0.9040;0.0417;0.0221;0.0158	0.0204;0.7856;0.1151;0.0459;0.0332	s|1e1.1o1|1e2.1o1|2e2.1o1|3e2.1o1|4e2.1o1	5	3	1;0;1;1;1	chr1	-	183402792-183418183;183293793-183418183;183293793-183418049;183293793-183418018;183293793-183417953	na-183402792;183293705-183293793;183417953-183418380		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183418380-183293705
NMNAT2	ENSG00000157064.11	ENSG00000157064.11:t:183293705-183293793	-0.2112;0.0459;0.0022;0.0002;0.1105;0.0000;0.0000	9.927e-01;1.134e-01;7.666e-21;6.934e-21;6.159e-01;6.845e-21;6.845e-21	3.119e-05;3.188e-01;9.159e-01;9.897e-01;7.942e-03;1.000e+00;1.000e+00	0.9005;0.0412;0.0220;0.0157;0.0133;0.0016;0.0002	0.6870;0.1001;0.0405;0.0297;0.1319;0.0020;0.0010	t|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1|1e3.1o1|1e4.1o1	7	5	0;1;1;1;1;1;0	chr1	-	183293793-183418183;183293793-183418049;183293793-183418018;183293793-183417953;183293793-183417362;183293793-183415141;183293793-183304670	183293705-183293793;183304670-183304874;183415141-na;183417362-na;183417953-183418380		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A183418380-183293705
DHRS1	ENSG00000157379.14	ENSG00000157379.14:s:24298614-24299130	0.1565;-0.1565	6.965e-01;6.965e-01	2.283e-02;2.283e-02	0.6337;0.3663	0.8126;0.1874	s|1e1.1o1|2e2.1o1	2	3	0;1	chr14	-	24296881-24298957;24292600-24298614	24292437-24292600;24296662-24296881;24298614-24299130		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A24299130-24292437
ZNF618	ENSG00000157657.14	ENSG00000157657.14:s:114027921-114028972	0.0000;0.1670;-0.1675	6.845e-21;8.244e-01;8.261e-01	1.000e+00;1.167e-02;1.148e-02	0.0011;0.2912;0.7078	0.0015;0.4704;0.5281	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr9	+	114028972-114030804;114028972-114032645;114028972-114032648	114027921-114028972;114030804-114030882;114032645-114032728		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A114032728-114027921
ZNF618	ENSG00000157657.14	ENSG00000157657.14:t:114032645-114032728	0.0293;0.0209;0.0750;-0.1617;-0.0000	6.666e-02;3.819e-02;3.411e-01;8.925e-01;6.845e-21	4.169e-01;5.046e-01;1.360e-01;3.800e-03;1.000e+00	0.1118;0.1519;0.3570;0.3704;0.0083	0.1560;0.1850;0.4418;0.2096;0.0071	t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1	5	4	1;0;0;0;1	chr9	+	114016784-114032645;114028972-114032645;114016784-114032648;114028972-114032648;114029835-114032648	na-114029835;114016695-114016784;114027921-114028972;114032645-114032728		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A114032728-114016695
NUP188	ENSG00000095319.14	ENSG00000095319.14:t:128956350-128956434	-0.2420;0.2038;0.0037	9.999e-01;9.922e-01;1.116e-04	0.000e+00;1.779e-06;8.705e-01	0.9992;0.0004;0.0004	0.7304;0.2333;0.0364	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;1;1	chr9	+	128952846-128956350;128956174-128956350;128956182-128956350	128952773-128952895;128956141-128956182;128956350-128956434		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A128956434-128952773
SEMA4G	ENSG00000095539.15	ENSG00000095539.15:t:100972529-100972885	0.1749;-0.1678;-0.0023	7.710e-01;7.491e-01;2.540e-03	1.467e-02;1.711e-02;8.688e-01	0.6774;0.2892;0.0190	0.8808;0.1025;0.0162	t|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr10	+	100969591-100972529;100969924-100972529;100969925-100972528	100969518-100969591;100969692-100969924;100972529-100972885	100969925-100972528	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A100972885-100969518
SORBS1	ENSG00000095637.23	ENSG00000095637.23:s:95354882-95354967	0.1676;-0.1676	7.626e-01;7.626e-01	1.618e-02;1.618e-02	0.6058;0.3942	0.7979;0.2021	s|1e1.1o1|1e2.1o1	2	3	0;0	chr10	-	95351376-95354882;95346452-95354882	95346406-95346452;95351209-95351376;95354882-95354967		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A95354967-95346406
SORBS1	ENSG00000095637.23	ENSG00000095637.23:s:95432448-95432576	-0.1382;0.1382	5.819e-01;5.819e-01	3.394e-02;3.394e-02	0.7671;0.2329	0.5762;0.4238	s|1e1.1o1|1e2.1o1	2	3	0;0	chr10	-	95422216-95432448;95422073-95432448	95421961-95422073;95422190-95422216;95432448-95432576		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A95432576-95421961
SORBS1	ENSG00000095637.23	ENSG00000095637.23:t:95346406-95346452	-0.2156;0.0046;0.1791	8.753e-01;2.620e-03;7.752e-01	5.429e-03;8.340e-01;1.365e-02	0.4385;0.0031;0.5584	0.2038;0.0304;0.7593	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr10	-	95346452-95354882;95346452-95351216;95346452-95351209	95346406-95346452;95351209-95351376;95354882-95354967		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A95354967-95346406
CRTAC1	ENSG00000095713.14	ENSG00000095713.14:s:97880249-97880392	-0.0657;-0.0510;0.1313	3.145e-01;2.482e-01;5.507e-01	1.308e-01;1.706e-01;3.835e-02	0.2116;0.1814;0.5895	0.1150;0.1137;0.7629	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr10	-	97879801-97880249;97878689-97880249;97865714-97880249	97865000-97865714;97878397-97878689;97879629-97879801;97880249-97880392		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A97880392-97865000
WAC	ENSG00000095787.24	ENSG00000095787.24:s:28533998-28534034	0.0000;0.1731;-0.1750	6.845e-21;9.315e-01;9.429e-01	1.000e+00;3.531e-04;4.370e-04	0.0083;0.1911;0.7996	0.0099;0.3615;0.6271	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr10	+	28534034-28534234;28534034-28535544;28534034-28535562	28533998-28534034;28534234-28534346;28535266-28535757		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A28535757-28533998
WAC	ENSG00000095787.24	ENSG00000095787.24:t:28535266-28535757	0.1759;0.0000;-0.1649;0.0000;0.0000	9.406e-01;6.845e-21;9.172e-01;6.845e-21;6.845e-21	2.886e-04;1.000e+00;1.356e-03;1.000e+00;1.000e+00	0.1890;0.0072;0.7890;0.0069;0.0054	0.3605;0.0002;0.6279;0.0036;0.0055	t|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1	5	5	0;1;0;0;0	chr10	+	28534034-28535544;28533007-28535562;28534034-28535562;28534182-28535562;28534346-28535562	28532493-28533007;28533998-28534034;28534035-28534182;28534234-28534346;28535266-28535757		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A28535757-28532493
CREM	ENSG00000095794.19	ENSG00000095794.19:t:35148368-35148663	0.0745;-0.1152;0.0222	3.508e-01;5.999e-01;6.944e-02	1.299e-01;4.736e-02;4.268e-01	0.7880;0.1456;0.0701	0.8833;0.0089;0.1082	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr10	+	35127193-35148368;35127567-35148368;35137879-35148368	35126791-35127193;35127424-35127567;35137782-35137879;35148368-35148663		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A35148663-35126791
CREM	ENSG00000095794.19	ENSG00000095794.19:t:35211656-35212958	0.1033;-0.1033	5.275e-01;5.275e-01	6.559e-02;6.559e-02	0.1546;0.8454	0.2838;0.7162	t|1e1.1o1|i	2	2	0;0	chr10	+	35207051-35211656;35211525-35211655	35206895-35207051;35211656-35212958	35211525-35211655	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A35212958-35206895
ZNF184	ENSG00000096654.16	ENSG00000096654.16:t:27472288-27472433	0.0810;-0.1115;0.0217	3.862e-01;4.706e-01;1.049e-01	9.037e-02;5.173e-02;3.532e-01	0.1408;0.8059;0.0667	0.2607;0.6297;0.1079	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr6	-	27472433-27472973;27472433-27472729;27472433-27472661	27472288-27472433;27472661-27472681;27472729-27473118		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A27473118-27472288
CDC7	ENSG00000097046.13	ENSG00000097046.13:t:91501654-91501831	0.0199;-0.1364;0.1124;-0.0000	7.841e-02;6.928e-01;5.894e-01;7.593e-10	4.017e-01;2.801e-02;4.935e-02;9.999e-01	0.0800;0.8144;0.0977;0.0057	0.1127;0.6505;0.2298;0.0016	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2	4	3	1;0;0;0	chr1	+	91500877-91501654;91500948-91501654;91501303-91501654;91501482-91501654	91500851-91500948;91501108-91501482;91501654-91501831		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A91501831-91500851
ABLIM1	ENSG00000099204.20	ENSG00000099204.20:s:114451624-114451671	0.0000;-0.0803;0.1093;-0.0354;0.0000	6.845e-21;3.529e-01;5.804e-01;6.991e-02;6.845e-21	1.000e+00;1.037e-01;3.832e-02;3.975e-01;1.000e+00	0.0032;0.1689;0.7215;0.1040;0.0026	0.0049;0.0883;0.8334;0.0533;0.0188	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.2o3|1e3.3o3	5	4	0;0;0;0;1	chr10	-	114450135-114451624;114448026-114451624;114448020-114451624;114445403-114451624;114445384-114451624	114445312-114445491;114447880-114448026;114450079-114450135;114451624-114451671		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A114451671-114445312
WASHC2A	ENSG00000099290.17	ENSG00000099290.17:s:50126057-50126508	0.0000;0.1419;-0.1501;0.0017	6.690e-21;7.738e-01;8.282e-01;4.522e-04	1.000e+00;1.932e-02;1.217e-02;7.163e-01	0.0006;0.7051;0.2368;0.0550	0.0053;0.8568;0.0796;0.0551	s|1e1.1o1|2e1.1o1|2e2.1o1|i	4	3	1;0;0;1	chr10	+	50126138-50127160;50126179-50127160;50126179-50127583;50126509-50127159	50126057-50126508;50127160-50127222;50127583-50127795	50126509-50127159	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A50127795-50126057
WASHC2A	ENSG00000099290.17	ENSG00000099290.17:t:50127583-50127795	0.0000;-0.2112;0.2111	6.845e-21;9.648e-01;9.647e-01	1.000e+00;8.084e-04;8.241e-04	0.0011;0.3312;0.6678	0.0012;0.1181;0.8807	t|1e1.1o1|1e2.2o2|1e3.1o1	3	4	0;0;0	chr10	+	50125449-50127583;50126179-50127583;50127222-50127583	50125369-50125449;50126057-50126508;50127160-50127222;50127583-50127795		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A50127795-50125369
OCEL1	ENSG00000099330.9	ENSG00000099330.9:s:17226615-17226869	0.0196;0.0914;-0.1404	1.553e-02;4.555e-01;6.777e-01	5.707e-01;8.358e-02;2.968e-02	0.0108;0.2154;0.7695	0.0591;0.3289;0.6117	s|1e1.1o2|1e1.2o2|i	3	2	0;0;0	chr19	+	17226869-17226975;17226869-17226994;17226870-17226974	17226615-17226869;17226975-17227199	17226870-17226974	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A17227199-17226615
MYO9B	ENSG00000099331.14	ENSG00000099331.14:s:17202842-17203004	-0.2182;0.0000;0.1286;0.0529	9.944e-01;6.690e-21;7.045e-01;1.475e-01	2.569e-05;1.000e+00;2.527e-02;2.890e-01	0.9774;0.0007;0.0007;0.0211	0.7577;0.0013;0.1592;0.0844	s|1e1.1o1|1e2.1o1|2e1.1o1|i	4	3	0;0;0;0	chr19	+	17202883-17203147;17202883-17206679;17203004-17203147;17203005-17203146	17202842-17203004;17203147-17203258;17206679-17206828	17203005-17203146	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A17206828-17202842
HCN2	ENSG00000099822.3	ENSG00000099822.3:s:605061-605222	-0.0674;0.1058;-0.0227	2.760e-01;5.485e-01;4.973e-02	1.771e-01;6.219e-02;4.641e-01	0.1571;0.7390;0.1109	0.0731;0.8515;0.0765	s|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr19	+	605222-605975;605222-607964;605223-607963	605061-605222;605975-na;607964-608182	605223-607963	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A608182-605061
HCN2	ENSG00000099822.3	ENSG00000099822.3:t:615795-617159	0.1234;-0.0644;-0.0307	7.063e-01;1.889e-01;4.283e-02	2.024e-02;2.440e-01;4.592e-01	0.7436;0.1468;0.1111	0.8750;0.0666;0.0590	t|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr19	+	614016-615795;615006-615795;615007-615794	613852-614016;614864-615006;615795-617159	615007-615794	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A617159-613852
P2RX6	ENSG00000099957.16	ENSG00000099957.16:s:21017989-21018791	0.1025;-0.1025	4.754e-01;4.754e-01	6.521e-02;6.521e-02	0.6296;0.3704	0.7699;0.2301	s|1e1.2o2|1e2.1o1	2	3	0;0	chr22	+	21018060-21022676;21018060-21022942	21017989-21018791;21022671-21022751;21022942-21023035		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A21023035-21017989
BCL2L13	ENSG00000099968.18	ENSG00000099968.18:s:17702243-17703733	0.0010;0.0000;0.1182;-0.1592	5.951e-06;1.526e-10;6.733e-01;9.188e-01	9.547e-01;9.995e-01;1.406e-02;9.499e-04	0.0162;0.0007;0.0007;0.9823	0.0269;0.0136;0.1472;0.8138	s|1e2.1o2|2e1.1o2|2e1.2o2|2e2.1o2	4	3	1;1;1;0	chr22	+	17702378-17726677;17702386-17722250;17702386-17722274;17702386-17726677	17702243-17703733;17722250-17722390;17726677-17730855		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A17730855-17702243
BCL2L13	ENSG00000099968.18	ENSG00000099968.18:t:17702243-17703733	-0.0000;-0.0257;-0.0522;0.1017	6.849e-21;4.092e-02;1.991e-01;5.246e-01	9.995e-01;4.806e-01;2.310e-01;6.478e-02	0.0145;0.0884;0.1653;0.7277	0.0064;0.0483;0.1015;0.8436	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr22	+	17655832-17702243;17683321-17702243;17689142-17702243;17696210-17702243	17655662-17655832;17683214-17683321;17688986-17689142;17695738-17696210;17702243-17703733		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A17703733-17655662
CABIN1	ENSG00000099991.18	ENSG00000099991.18:s:24038348-24038461	-0.1216;0.1216	6.698e-01;6.698e-01	3.277e-02;3.277e-02	0.8509;0.1491	0.7155;0.2845	s|1e1.1o1|1e2.1o1	2	3	0;0	chr22	+	24038461-24041139;24038461-24042904	24038348-24038461;24041139-24041273;24042904-24043084		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A24043084-24038348
TOP3B	ENSG00000100038.20	ENSG00000100038.20:s:21958492-21958693	-0.1088;0.1088	5.178e-01;5.178e-01	6.005e-02;6.005e-02	0.6118;0.3882	0.4810;0.5190	s|1e1.1o1|i	2	2	0;0	chr22	-	21957595-21958492;21957596-21958491	21957025-21957595;21958492-21958693	21957596-21958491	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A21958693-21957025
TOP3B	ENSG00000100038.20	ENSG00000100038.20:s:21982730-21982813	-0.0730;-0.0718;-0.0000;0.1681;-0.0000	3.396e-01;3.449e-01;1.134e-07;7.604e-01;1.134e-07	1.292e-01;1.313e-01;9.998e-01;1.616e-02;9.998e-01	0.1551;0.2038;0.0020;0.6435;0.0020	0.0646;0.0978;0.0015;0.8299;0.0015	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	0;0;0;0;0	chr22	-	21982449-21982730;21976187-21982730;21975953-21982730;21975807-21982730;21975744-21982730	21975640-21975807;21975905-21975969;21975981-21976187;21982200-21982449;21982730-21982813		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A21982813-21975640
TOP3B	ENSG00000100038.20	ENSG00000100038.20:t:21975640-21975807	0.1873;-0.0416;0.0000;-0.1311;0.0000;-0.0000	8.459e-01;1.900e-01;1.988e-06;6.652e-01;3.396e-07;6.845e-21	8.628e-03;2.392e-01;9.895e-01;3.336e-02;9.960e-01;1.000e+00	0.4025;0.2488;0.0102;0.3371;0.0072;0.0010	0.6042;0.1932;0.0124;0.1801;0.0103;0.0009	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|2e1.1o1	6	5	0;0;0;0;0;0	chr22	-	21975807-21982730;21975807-21982414;21975807-21982200;21975807-21975981;21975807-21975905;21975744-21982730	21975640-21975807;21975905-21975969;21975981-21976187;21982200-21982449;21982730-21982813		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A21982813-21975640
GGA1	ENSG00000100083.19	ENSG00000100083.19:s:37609040-37609360	-0.0004;-0.0003;-0.0000;-0.0001;0.1037;0.0000;-0.0010;-0.0943;0.0121;-0.0041	5.258e-06;9.656e-06;6.690e-21;1.357e-07;5.121e-01;8.689e-09;5.983e-05;4.836e-01;9.878e-03;7.068e-02	9.683e-01;9.658e-01;1.000e+00;9.972e-01;6.634e-02;9.988e-01;9.560e-01;7.878e-02;6.020e-01;4.270e-01	0.0241;0.0190;0.0005;0.0106;0.2134;0.0005;0.0226;0.2367;0.0364;0.4351	0.0154;0.0186;0.0004;0.0044;0.3291;0.0113;0.0004;0.1259;0.0575;0.4323	s|1e2.1o2|2e1.1o3|2e1.2o3|2e1.3o3|2e2.1o2|3e1.2o3|3e1.3o3|3e2.1o2|4e2.1o2|i	10	3	1;0;0;0;0;0;0;0;1;1	chr22	+	37609150-37614190;37609154-37613024;37609154-37613033;37609154-37613119;37609154-37614190;37609356-37613033;37609356-37613119;37609356-37614190;37609360-37614190;37609361-37610141	37609040-37609360;37612536-37613191;37614133-37614274	37609361-37610141	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A37614274-37609040
TRIOBP	ENSG00000100106.22	ENSG00000100106.22:s:37759154-37759264	-0.1466;0.0086;0.1242	7.583e-01;1.339e-02;6.476e-01	1.969e-02;6.473e-01;3.775e-02	0.4615;0.0700;0.4674	0.2910;0.0899;0.6112	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;0	chr22	+	37759264-37759417;37759264-37760361;37759264-37765670	37759154-37759264;37759417-37760346;37760361-na;37765670-37765817		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A37765817-37759154
TRIOBP	ENSG00000100106.22	ENSG00000100106.22:t:37734399-37735442	0.1782;-0.1782	7.184e-01;7.184e-01	1.675e-02;1.675e-02	0.0830;0.9170	0.3125;0.6875	t|1e1.18o18|1e2.1o1	2	3	1;0	chr22	+	37726503-37734399;37733412-37734399	37723185-37726570;37733298-37733412;37734399-37735442		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr22%3A37735442-37723185
