gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,Control10_mean_psi,TDP43KD10_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
MOCS1,ENSG00000124615.20,ENSG00000124615.20:t:39905059-39907117,-0.1144;0.0153;0.0719,5.353e-01;1.072e-02;3.467e-01,5.280e-02;6.260e-01;1.188e-01,0.4153;0.0093;0.5754,0.2687;0.0531;0.6827,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr6,-,39907117-39909835;39907117-39909055;39907117-39909040,39905059-39907117;39909040-39909102;39909835-39909955,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A39909955-39905059
MOCS1,ENSG00000124615.20,ENSG00000124615.20:t:39925678-39925845,0.1361;-0.1361;0.0000,6.731e-01;6.729e-01;1.040e-07,3.048e-02;3.047e-02;9.997e-01,0.1152;0.8822;0.0027,0.2893;0.7078;0.0029,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr6,-,39925845-39934295;39925845-39927329;39925845-39927184,39925678-39925845;39927184-39927455;39934295-39934551,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A39934551-39925678
H2BC11,ENSG00000124635.9,ENSG00000124635.9:t:27125897-27126462,0.0340;0.0788;-0.1333;-0.0000,1.955e-01;3.882e-01;5.907e-01;1.744e-06,2.021e-01;1.024e-01;3.560e-02;9.986e-01,0.3628;0.1898;0.4511;0.0032,0.4192;0.3067;0.2721;0.0027,t|1e1.1o2|1e1.2o2|1e2.1o1|i,4,3,0;0;1;1,chr6,-,27126462-27132525;27126462-27132367;27126462-27127264;27126463-27127263,27125897-27126462;27127264-27127401;27132316-27132795,27126463-27127263,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A27132795-27125897
SLC35B3,ENSG00000124786.12,ENSG00000124786.12:s:8419580-8419677,-0.0067;0.1076;-0.0827,7.504e-03;5.215e-01;3.885e-01,7.349e-01;6.099e-02;1.091e-01,0.0359;0.8066;0.1520,0.0148;0.9425;0.0440,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr6,-,8418885-8419580;8417494-8419580;8416995-8419580,8416884-8416995;8417402-8417494;8418744-8418885;8419580-8419677,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A8419677-8416884
SLC35B3,ENSG00000124786.12,ENSG00000124786.12:s:8427937-8428058,0.0354;-0.1354;0.0569;0.0006,6.889e-02;7.156e-01;2.404e-01;1.264e-05,4.024e-01;2.670e-02;1.980e-01;9.736e-01,0.0215;0.8810;0.0936;0.0012,0.0706;0.7325;0.1714;0.0172,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,1;0;1;1,chr6,-,8426723-8427937;8422624-8427937;8420828-8427937;8422625-8427936,na-8426723;8420721-8420828;8422470-8422624;8427937-8428058,8422625-8427936,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A8428058-8420721
SLC35B3,ENSG00000124786.12,ENSG00000124786.12:s:8435343-8435561,-0.0382;-0.0021;0.1545;-0.0968,6.428e-02;3.856e-03;7.995e-01;4.947e-01,4.039e-01;6.920e-01;1.421e-02;7.611e-02,0.0825;0.0592;0.5942;0.2557,0.0273;0.0543;0.7646;0.1490,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1,4,3,1;1;0;0,chr6,-,8434430-8435439;8430157-8435439;8434430-8435343;8430157-8435343,8429864-8430157;8434385-8434430;8435343-8435561,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A8435561-8429864
RPP40,ENSG00000124787.14,ENSG00000124787.14:t:4996222-4996420,-0.1270;0.1270,6.418e-01;6.418e-01,3.869e-02;3.869e-02,0.1719;0.8281,0.0067;0.9933,t|1e1.1o1|1e2.1o1,2,3,0;0,chr6,-,4996420-4999809;4996420-4998716,4996222-4996420;4998688-4998841;4999809-4999904,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A4999904-4996222
LRRFIP1,ENSG00000124831.19,ENSG00000124831.19:t:237708544-237708630,0.1238;0.0000;-0.1352;0.0000,6.601e-01;6.708e-21;7.315e-01;6.708e-21,3.498e-02;9.999e-01;2.241e-02;1.000e+00,0.5227;0.0005;0.4762;0.0005,0.6509;0.0092;0.3347;0.0005,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;1,chr2,+,237627740-237708544;237683495-237708544;237692521-237708544;237696101-237708544,na-237696101;237627587-237627740;237683404-237683495;237692145-237692521;237708544-237708630,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A237708630-237627587
HROB,ENSG00000125319.15,ENSG00000125319.15:s:44150961-44151044,-0.1430;0.1430,6.165e-01;6.165e-01,3.001e-02;3.001e-02,0.7937;0.2063,0.5986;0.4014,s|1e1.1o1|1e2.2o2,2,3,0;1,chr17,+,44151044-44152637;44151044-44154556,44150961-44151044;44152637-44152777;44154360-44154664,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A44154664-44150961
SEPTIN6,ENSG00000125354.24,ENSG00000125354.24:t:119619309-119620051,0.1270;-0.1066;-0.0279,7.226e-01;5.742e-01;5.936e-06,1.428e-02;3.944e-02;5.523e-01,0.4582;0.4799;0.0590,0.5902;0.3659;0.0422,t|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chrX,-,119620051-119629318;119620051-119625335;119620052-119625334,119619309-119620051;119625335-119625396;119628816-119629721,119620052-119625334,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A119629721-119619309
DMAC2L,ENSG00000125375.17,ENSG00000125375.17:t:50321483-50321594,-0.2092;-0.0178;0.2235;0.0009,8.297e-01;1.276e-01;8.283e-01;5.649e-04,7.979e-03;3.144e-01;7.350e-03;9.113e-01,0.3728;0.1003;0.4916;0.0166,0.1309;0.0885;0.7522;0.0214,t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr14,+,50312389-50321483;50313060-50321483;50314626-50321483;50321376-50321483,50312324-50313060;50314591-50314626;50321319-50321376;50321483-50321594,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A50321594-50312324
GGA3,ENSG00000125447.18,ENSG00000125447.18:s:75238652-75238762,-0.1218;0.0002;-0.0010;0.0057;0.0000;0.0000;0.0655,6.526e-01;3.712e-08;2.097e-06;3.837e-04;6.575e-21;5.844e-09;2.912e-01,3.764e-02;9.903e-01;9.535e-01;8.062e-01;1.000e+00;9.972e-01;1.632e-01,0.8068;0.0105;0.0272;0.0005;0.0005;0.0116;0.1392,0.6773;0.0245;0.0148;0.0379;0.0045;0.0182;0.2218,s|1e1.1o1|1e2.1o1|1e3.1o4|1e3.2o4|1e3.3o4|1e3.4o4|i,7,4,0;0;0;1;0;0;0,chr17,-,75238389-75238652;75238090-75238652;75237796-75238652;75237777-75238652;75237644-75238652;75237532-75238652;75238390-75238651,75236599-75237796;75237982-75238090;75238179-75238389;75238652-75238762,75238390-75238651,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A75238762-75236599
GGA3,ENSG00000125447.18,ENSG00000125447.18:t:75246712-75246796,0.0000;0.1199;-0.1197,6.708e-21;6.496e-01;6.485e-01,1.000e+00;3.457e-02;3.471e-02,0.0010;0.7008;0.2982,0.0008;0.8300;0.1691,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr17,-,75246796-75262282;75246796-75261548;75246796-75248840,75246712-75246796;75248840-75249008;75261548-75261631;75262282-75262363,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A75262363-75246712
DDX31,ENSG00000125485.17,ENSG00000125485.17:s:132630264-132630403,0.1083;0.0000;-0.1131,5.579e-01;6.708e-21;5.842e-01,5.847e-02;1.000e+00;5.209e-02,0.7689;0.0017;0.2292,0.8904;0.0052;0.1054,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;1,chr9,-,132625745-132630264;132618441-132630264;132612255-132630264,132612087-132612313;132618330-132618441;132625664-132625745;132630264-132630403,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A132630403-132612087
ATG4C,ENSG00000125703.15,ENSG00000125703.15:t:62803719-62803862,-0.1030;0.0491;-0.0021;0.0520,4.960e-01;2.482e-01;2.402e-04;1.553e-01,6.365e-02;1.766e-01;9.168e-01;2.763e-01,0.5841;0.3883;0.0274;0.0017,0.4345;0.4695;0.0021;0.0886,t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.2o2,4,3,0;0;0;0,chr1,+,62784225-62803719;62784273-62803719;62785260-62803719;62784273-62803778,62784132-62784273;62785233-62785260;62803719-62803862,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A62803862-62784132
PSMF1,ENSG00000125818.18,ENSG00000125818.18:t:1166227-1172246,-0.1558;0.0000;0.1557,9.046e-01;6.575e-21;9.094e-01,6.250e-04;1.000e+00;5.948e-04,0.2640;0.0026;0.7335,0.1072;0.0015;0.8901,t|1e1.1o2|1e1.2o2|i,3,2,0;1;0,chr20,+,1164476-1166227;1164492-1166227;1165060-1166226,1164318-1164492;1166227-1172246,1165060-1166226,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A1172246-1164318
RBCK1,ENSG00000125826.21,ENSG00000125826.21:s:419558-419731,-0.0059;0.1230;-0.0408;-0.0532,2.060e-03;6.504e-01;1.197e-01;2.138e-01,6.905e-01;3.860e-02;3.184e-01;2.223e-01,0.0623;0.5132;0.1408;0.2758,0.0521;0.6538;0.0910;0.2072,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,1;0;0;1,chr20,+,419731-419918;419731-420871;419731-422127;419732-420870,419558-419731;419918-na;420871-421031;421942-422238,419732-420870,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A422238-419558
RBCK1,ENSG00000125826.21,ENSG00000125826.21:t:421942-422238,-0.0327;0.0000;0.1364;-0.0002;-0.0661,1.091e-01;2.955e-10;7.134e-01;5.223e-08;2.979e-01,3.424e-01;9.990e-01;2.711e-02;9.924e-01;1.629e-01,0.1594;0.0138;0.5615;0.0213;0.2438,0.1172;0.0151;0.7062;0.0040;0.1657,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i,5,4,0;0;0;1;1,chr20,+,419731-422127;421006-422127;421031-422127;421615-422127;421032-421941,na-421615;419558-419731;420871-421031;421942-422238,421032-421941,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A422238-419558
RRBP1,ENSG00000125844.16,ENSG00000125844.16:s:17659515-17659574,-0.1868;0.1868,9.902e-01;9.902e-01,2.424e-07;2.424e-07,0.2079;0.7921,0.0012;0.9988,s|1e1.2o3|i,2,2,1;0,chr20,-,17659244-17659515;17659425-17659514,17659118-17659274;17659515-17659574,17659425-17659514,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A17659574-17659118
RRBP1,ENSG00000125844.16,ENSG00000125844.16:t:17659118-17659274,0.0000;0.0000;-0.1863;0.0000;0.1873,6.575e-21;6.575e-21;9.898e-01;6.575e-21;9.905e-01,1.000e+00;1.000e+00;2.827e-07;1.000e+00;3.069e-07,0.0003;0.0003;0.2074;0.0003;0.7916,0.0027;0.0055;0.0005;0.0005;0.9910,t|1e3.1o2|2e1.9o10|2e2.1o1|3e3.1o2|i,5,4,1;1;1;1;0,chr20,-,17659274-17659305;17659244-17659605;17659244-17659515;17659124-17659305;17659275-17659297,17659118-17659274;17659298-17659424;17659515-17659574;17659575-17659973,17659275-17659297,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A17659973-17659118
TBC1D20,ENSG00000125875.15,ENSG00000125875.15:s:462336-462566,-0.1269;0.1269,6.661e-01;6.661e-01,3.274e-02;3.274e-02,0.9360;0.0640,0.8089;0.1911,s|1e1.1o1|1e2.1o1,2,3,0;0,chr20,-,448074-462336;445130-462336,445050-445130;447889-448074;462336-462566,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A462566-445050
CITED1,ENSG00000125931.11,ENSG00000125931.11:t:72302810-72302934,0.1181;-0.0612;-0.0000;-0.0321,5.700e-01;3.030e-01;5.044e-08;1.467e-01,4.744e-02;1.377e-01;9.998e-01;2.875e-01,0.1919;0.6053;0.0022;0.2033,0.3367;0.5097;0.0015;0.1495,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;0,chrX,-,72302934-72307025;72302934-72306477;72302934-72305825;72302934-72305302,72302810-72302934;72305302-72305565;72305825-72305914;72306477-72306987;72307025-72307187,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A72307187-72302810
ARMCX5,ENSG00000125962.15,ENSG00000125962.15:s:102599712-102599859,-0.1429;0.0004;0.0719;0.0250;0.0062,6.779e-01;2.595e-05;3.500e-01;9.155e-02;3.149e-02,2.798e-02;9.810e-01;1.201e-01;3.777e-01;5.506e-01,0.4405;0.0014;0.4041;0.0889;0.0733,0.2639;0.0162;0.5099;0.1287;0.0830,s|1e1.1o2|1e1.2o2|1e2.1o1|2e1.1o2|2e2.1o1,5,3,0;1;0;1;0,chrX,+,102599847-102600920;102599847-102600924;102599847-102601464;102599859-102600920;102599859-102601464,102599712-102599859;102600920-102601032;102601137-102601509,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A102601509-102599712
ARMCX5,ENSG00000125962.15,ENSG00000125962.15:t:102601137-102601509,-0.1157;-0.0210;0.1608,5.311e-01;8.793e-02;7.163e-01,5.002e-02;3.877e-01;2.031e-02,0.6338;0.1118;0.2510,0.4720;0.0810;0.4341,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;0;0,chrX,+,102599847-102601464;102599859-102601464;102601032-102601464,102599712-102599859;102600920-102601032;102601137-102601509,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A102601509-102599712
RALY,ENSG00000125970.12,ENSG00000125970.12:s:34072066-34072330,0.0000;0.0000;0.0000;0.0000;-0.1023;0.0000;0.0000;0.0522;0.0000;0.0000,6.575e-21;6.575e-21;6.575e-21;6.575e-21;5.461e-01;6.575e-21;6.575e-21;1.020e-02;6.575e-21;6.575e-21,1.000e+00;1.000e+00;1.000e+00;1.000e+00;3.918e-03;1.000e+00;1.000e+00;4.595e-01;1.000e+00;1.000e+00,0.0000;0.0000;0.0000;0.0000;0.9705;0.0066;0.0000;0.0127;0.0065;0.0041,0.0000;0.0000;0.0050;0.0033;0.8744;0.0107;0.0031;0.0846;0.0122;0.0069,s|1e2.1o1|1e3.1o1|2e1.1o2|2e1.2o2|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o3|i,10,7,0;0;1;1;0;1;1;1;1;1,chr20,+,34072205-34073563;34072205-34073819;34072330-34072867;34072330-34072870;34072330-34073563;34072330-34073819;34072330-34075874;34072330-34076702;34072330-34079910;34072331-34072866,34072066-34072330;34072867-34072914;34073563-34073574;34073819-34073866;34075874-34076229;34076696-34076815;34079910-34084884,34072331-34072866,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A34084884-34072066
RALY,ENSG00000125970.12,ENSG00000125970.12:s:34073610-34073635,0.1126;-0.1134;0.0000,6.212e-01;6.294e-01;6.708e-21,3.664e-02;3.466e-02;1.000e+00,0.6932;0.3067;0.0001,0.8044;0.1952;0.0005,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr20,+,34073635-34073819;34073635-34075874;34073635-34076702,34073610-34073635;34073819-34073866;34075874-34076229;34076696-34076815,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A34076815-34073610
RALY,ENSG00000125970.12,ENSG00000125970.12:t:34075874-34076229,0.0000;-0.1141;0.1005;0.0000;0.0000,6.575e-21;6.336e-01;5.122e-01;6.575e-21;6.575e-21,1.000e+00;1.850e-02;5.416e-02;1.000e+00;1.000e+00,0.0001;0.3687;0.6196;0.0026;0.0083,0.0044;0.2574;0.7154;0.0051;0.0162,t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|i,5,5,1;0;0;1;1,chr20,+,34072330-34075874;34073635-34075874;34073866-34075874;34075427-34075874;34075428-34075873,34072066-34072330;34073610-34073635;34073819-34073866;34075391-34075427;34075874-34076229,34075428-34075873,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A34076229-34072066
KDM5C,ENSG00000126012.12,ENSG00000126012.12:t:53221688-53221818,0.1079;0.0009;-0.1197,5.472e-01;1.092e-04;6.136e-01,5.891e-02;9.572e-01;4.418e-02,0.7419;0.0116;0.2473,0.8689;0.0177;0.1099,t|1e1.1o1|1e2.1o1|2e1.1o1,3,3,0;1;0,chrX,-,53221793-53224740;53221793-53223985;53221730-53224740,53221688-53221818;53223985-53224096;53224740-53225422,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A53225422-53221688
AMOT,ENSG00000126016.17,ENSG00000126016.17:s:112832294-112832370,0.1740;-0.1740,7.784e-01;7.784e-01,1.413e-02;1.413e-02,0.6827;0.3173,0.8948;0.1052,s|1e1.1o1|1e2.1o1,2,3,0;0,chrX,-,112825220-112832294;112815877-112832294,112815358-112815877;112825072-112825220;112832294-112832370,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A112832370-112815358
L2HGDH,ENSG00000087299.12,ENSG00000087299.12:s:50312011-50312229,-0.1233;0.1233,6.777e-01;6.777e-01,2.750e-02;2.750e-02,0.1547;0.8453,0.0172;0.9828,s|1e1.1o1|1e2.1o1,2,3,0;0,chr14,-,50311433-50312011;50303017-50312011,50302902-50303017;50311291-50311433;50312011-50312229,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A50312229-50302902
GNAS,ENSG00000087460.29,ENSG00000087460.29:s:58892333-58892512,-0.0776;-0.0572;0.1545,3.510e-01;2.048e-01;8.073e-01,1.295e-01;2.242e-01;1.354e-02,0.1704;0.1139;0.7099,0.0860;0.0457;0.8703,s|1e1.1o1|2e1.1o1|i,3,2,0;1;1,chr20,+,58892506-58895612;58892512-58895612;58892513-58893094,58892333-58892512;58895197-58895684,58892513-58893094,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A58895684-58892333
GNAS,ENSG00000087460.29,ENSG00000087460.29:t:58899949-58900410,0.0054;0.1350;-0.1513,1.093e-02;6.956e-01;7.901e-01,6.536e-01;2.941e-02;1.625e-02,0.0637;0.5687;0.3677,0.0785;0.7266;0.1933,t|1e1.1o1|1e2.1o2|i,3,3,0;0;1,chr20,+,58895684-58899949;58898985-58899949;58899163-58899948,58895197-58895684;58897440-58899162;58899949-58900410,58899163-58899948,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A58900410-58895197
METTL2A,ENSG00000087995.16,ENSG00000087995.16:s:62423875-62424012,0.1001;0.0000;-0.0005;-0.0803,5.117e-01;6.575e-21;6.810e-21;3.450e-01,6.046e-02;1.000e+00;9.754e-01;1.414e-01,0.4728;0.0002;0.0349;0.4925,0.5791;0.0039;0.0150;0.3996,s|1e1.1o1|1e2.1o1|1e3.2o2|i,4,4,0;0;1;0,chr17,+,62424012-62424219;62424012-62426299;62424012-62440741;62424013-62424218,62423875-62424012;62424219-62424310;62426299-62426654;62440617-62440756,62424013-62424218,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A62440756-62423875
DNMT3B,ENSG00000088305.18,ENSG00000088305.18:s:32802385-32802470,-0.0729;-0.0024;0.1294;-0.0084,3.048e-01;3.423e-04;6.683e-01;5.346e-03,1.677e-01;8.897e-01;3.406e-02;7.054e-01,0.0926;0.0321;0.8180;0.0388,0.0110;0.0112;0.9605;0.0196,s|1e1.1o1|1e2.1o1|1e3.1o1|i,4,4,0;1;0;1,chr20,+,32802470-32805338;32802470-32806209;32802470-32807762;32802471-32805337,32802385-32802470;32805338-32805407;32806209-32806327;32807762-32809356,32802471-32805337,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A32809356-32802385
DNMT3B,ENSG00000088305.18,ENSG00000088305.18:t:32780318-32780465,0.1294;-0.0446;-0.0573,6.022e-01;2.178e-01;2.142e-01,3.807e-02;2.024e-01;2.202e-01,0.7326;0.1609;0.1084,0.8997;0.0952;0.0046,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;1;0,chr20,+,32762699-32780318;32762861-32780318;32780145-32780318,32762385-32762861;32779852-32780145;32780318-32780465,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A32780465-32762385
EPB41L1,ENSG00000088367.23,ENSG00000088367.23:s:36212272-36212376,0.0122;0.0049;-0.1619;0.1292,1.985e-02;1.291e-02;8.736e-01;7.420e-01,6.037e-01;6.347e-01;5.926e-03;1.750e-02,0.1597;0.1949;0.5534;0.0900,0.1865;0.2050;0.3794;0.2234,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;1,chr20,+,36212376-36214357;36212376-36214360;36212376-36218876;36212376-36221864,36212272-36212376;36214357-36214440;36218876-36218962;36221864-36221944,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A36221944-36212272
EPB41L1,ENSG00000088367.23,ENSG00000088367.23:s:36214357-36214440,-0.2214;0.0005;0.1972,9.714e-01;2.009e-07;9.345e-01,6.566e-04;9.778e-01;2.683e-03,0.8236;0.0012;0.1752,0.6002;0.0237;0.3762,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr20,+,36214440-36218876;36214440-36219761;36214440-36221864,36214357-36214440;36218876-36218962;36219761-36219844;36221864-36221944,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A36221944-36214357
ANKRD10,ENSG00000088448.14,ENSG00000088448.14:s:110900530-110900739,-0.1832;0.1832,8.256e-01;8.256e-01,1.037e-02;1.037e-02,0.5945;0.4055,0.3833;0.6167,s|1e1.1o1|i,2,2,0;1,chr13,-,110893263-110900530;110894394-110900529,110893197-110893263;110900530-110900739,110894394-110900529,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A110900739-110893197
ANKRD10,ENSG00000088448.14,ENSG00000088448.14:t:110893197-110893263,0.0479;0.0012;-0.0000;-0.1194;0.0049;0.0356,1.796e-01;6.406e-04;6.587e-21;6.588e-01;1.436e-02;1.116e-01,2.487e-01;7.841e-01;9.987e-01;3.079e-02;6.404e-01;3.319e-01,0.2949;0.0873;0.0230;0.2233;0.1773;0.1948,0.3611;0.0902;0.0141;0.1031;0.1817;0.2517,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|i,6,6,0;1;1;0;0;1,chr13,-,110893263-110906033;110893263-110903476;110893263-110901021;110893263-110900530;110893263-110894109;110893264-110894108,110893197-110893263;110894109-110894202;110900530-110900739;110901021-110901077;110903475-110903539;110906033-110906124,110893264-110894108,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A110906124-110893197
C3orf18,ENSG00000088543.15,ENSG00000088543.15:t:50565384-50565861,0.0000;0.1125;-0.1202;0.0001,6.708e-21;5.426e-01;5.811e-01;4.065e-07,1.000e+00;5.430e-02;4.602e-02;9.964e-01,0.0009;0.3998;0.5924;0.0048,0.0014;0.5335;0.4515;0.0127,t|1e1.1o1|1e2.1o1|1e3.1o1|2e2.1o1,4,4,0;0;0;0,chr3,-,50565861-50570903;50565861-50567463;50565861-50566006;50565700-50567463,50565384-50565861;50566006-50566094;50567463-50567747;50570903-50571027,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A50571027-50565384
SLC4A11,ENSG00000088836.14,ENSG00000088836.14:s:3230933-3231058,-0.1811;0.1811,8.693e-01;8.693e-01,7.417e-03;7.417e-03,0.9676;0.0324,0.7743;0.2257,s|1e1.1o1|1e2.1o1,2,3,0;0,chr20,-,3230845-3230933;3230647-3230933,3230515-3230647;3230732-3230845;3230933-3231058,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A3231058-3230515
SLC4A11,ENSG00000088836.14,ENSG00000088836.14:t:3230515-3230647,0.3112;-0.3112,9.672e-01;9.672e-01,7.804e-04;7.804e-04,0.0563;0.9437,0.3768;0.6232,t|1e1.1o1|1e2.1o1,2,3,0;0,chr20,-,3230647-3230933;3230647-3230732,3230515-3230647;3230732-3230845;3230933-3231058,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A3231058-3230515
ZNF343,ENSG00000088876.13,ENSG00000088876.13:t:2500656-2500742,0.0000;0.1151;-0.1154,4.565e-07;5.380e-01;5.394e-01,9.992e-01;5.013e-02;4.986e-02,0.0031;0.4986;0.4986,0.0033;0.6664;0.3302,t|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr20,-,2500742-2524455;2500742-2508881;2500742-2508800,2500656-2500742;2508800-2509132;2524455-2524702,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A2524702-2500656
LZTS3,ENSG00000088899.16,ENSG00000088899.16:t:3166705-3167181,0.0055;0.0662;0.0417;-0.1319,6.551e-02;3.371e-01;1.723e-01;5.580e-01,4.410e-01;1.096e-01;2.573e-01;3.717e-02,0.1178;0.2932;0.0467;0.5399,0.1167;0.4126;0.1092;0.3519,t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3,4,3,1;1;1;0,chr20,-,3167181-3173455;3167181-3167799;3167181-3167777;3167181-3167738,3166705-3167181;3167738-3168561;3173455-3173549,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A3173549-3166705
DZANK1,ENSG00000089091.16,ENSG00000089091.16:t:18427067-18427159,0.0359;-0.1002;0.0450;0.0000,1.529e-01;4.478e-01;2.494e-01;9.822e-05,2.771e-01;7.649e-02;1.613e-01;9.881e-01,0.0467;0.1456;0.8010;0.0050,0.1069;0.0218;0.8665;0.0051,t|1e1.1o1|1e2.1o1|1e3.1o2|1e4.1o1,4,5,1;1;0;0,chr20,-,18427159-18448984;18427159-18443347;18427159-18433652;18427159-18428620,18427067-18427159;18428620-18428719;18432495-18433765;18443347-18443464;18448984-18449069,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A18449069-18427067
TASP1,ENSG00000089123.16,ENSG00000089123.16:t:13587250-13587370,-0.0000;0.1028;-0.1044;0.0035;-0.0008,1.934e-06;4.942e-01;5.220e-01;1.154e-02;2.318e-04,9.988e-01;6.301e-02;6.125e-02;6.560e-01;9.626e-01,0.0025;0.7465;0.1921;0.0416;0.0150,0.0024;0.8736;0.0599;0.0501;0.0024,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1,5,6,0;0;0;1;0,chr20,-,13587370-13625185;13587370-13623446;13587370-13616857;13587370-13610831;13587370-13600543,13587250-13587370;13600543-13600617;13610831-13610919;13616857-13617123;13623446-13623514;13625185-13625252,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A13625252-13587250
