# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control6-TDP43KD6.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control6-TDP43KD6.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control6": 4,
#         "TDP43KD6": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control6_mean_psi	TDP43KD6_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
UBTF	ENSG00000108312.15	ENSG00000108312.15:t:44218172-44218540	0.0329;0.0468;-0.1234;0.0000;0.0001	9.947e-02;1.393e-01;6.772e-01;6.541e-21;6.594e-21	3.516e-01;2.910e-01;3.030e-02;1.000e+00;9.936e-01	0.1876;0.2073;0.6012;0.0003;0.0051	0.2360;0.2690;0.4618;0.0003;0.0265	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	0;0;0;0;1	chr17	-	44218296-44221201;44218296-44220740;44218296-44219445;44218296-44219009;44218296-44218965	44218172-44218540;44218965-44219121;44219445-44219750;44220740-44220963;44221201-44221626		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A44221626-44218172
CYTH1	ENSG00000108669.16	ENSG00000108669.16:t:78708912-78709732	0.1222;-0.0000;-0.0007;0.0000;0.0000;-0.0444;-0.0021;-0.0036	6.781e-01;6.541e-21;2.745e-09;6.541e-21;6.541e-21;1.446e-01;4.536e-05;2.573e-07	2.900e-02;1.000e+00;9.703e-01;1.000e+00;1.000e+00;2.885e-01;6.725e-01;8.731e-01	0.4937;0.0085;0.0319;0.0033;0.0002;0.3709;0.0503;0.0423	0.6258;0.0002;0.0114;0.0049;0.0002;0.3068;0.0476;0.0026	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.2o2|1e7.1o1|1e8.1o1	8	9	0;1;0;0;0;0;0;1	chr17	-	78709732-78782202;78709732-78741740;78709732-78736692;78709732-78727658;78709732-78723893;78709732-78723213;78709732-78716929;78709732-78712309	78708912-78709732;78712309-na;78716929-78717025;78723213-78723750;78723893-78724046;78727658-78727965;78736692-78736967;78741740-na;78782202-78782297		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A78782297-78708912
WSB1	ENSG00000109046.15	ENSG00000109046.15:s:27306782-27306882	0.1061;0.0000;0.0000;-0.1032;-0.0000	5.637e-01;6.268e-21;6.268e-21;5.492e-01;1.515e-10	5.736e-02;1.000e+00;1.000e+00;5.431e-02;9.980e-01	0.1558;0.0004;0.0004;0.8234;0.0185	0.2684;0.0005;0.0049;0.7110;0.0135	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|i	5	3	0;1;1;0;0	chr17	+	27306882-27307744;27306882-27308585;27306882-27308604;27306882-27309100;27306883-27307743	27306782-27306882;27307744-27308847;27309100-27309272	27306883-27307743	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A27309272-27306782
IFT20	ENSG00000109083.14	ENSG00000109083.14:s:28335340-28335489	0.0000;0.1414;0.0099;-0.1659	6.541e-21;7.247e-01;7.277e-03;8.304e-01	1.000e+00;2.299e-02;6.680e-01;1.102e-02	0.0008;0.4225;0.0508;0.5234	0.0009;0.5786;0.0670;0.3423	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;0;0	chr17	-	28332723-28335340;28332382-28335340;28332181-28335340;28331987-28335340	28331386-28331987;28332146-28332382;28332690-28332723;28335340-28335489		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A28335489-28331386
IFT20	ENSG00000109083.14	ENSG00000109083.14:t:28331386-28331987	-0.1037;0.1037	5.528e-01;5.528e-01	5.749e-02;5.749e-02	0.3629;0.6371	0.2474;0.7526	t|1e1.1o1|1e2.1o1	2	3	0;0	chr17	-	28331987-28335340;28331987-28332146	28331386-28331987;28332146-28332382;28335340-28335489		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A28335489-28331386
ELF2	ENSG00000109381.20	ENSG00000109381.20:t:139116649-139116807	0.1297;0.0211;-0.1884	5.438e-01;8.866e-02;7.428e-01	3.615e-02;3.828e-01;1.322e-02	0.6277;0.0368;0.3333	0.8094;0.0794;0.0907	t|1e1.1o1|1e2.1o1|2e1.1o1	3	3	1;0;1	chr4	-	139116807-139125164;139116807-139117829;139116751-139125164	139116649-139116807;139117829-139117950;139125164-139125329		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A139125329-139116649
FBXW7	ENSG00000109670.16	ENSG00000109670.16:s:152535127-152536092	-0.0367;-0.0913;0.0091;0.1191	1.774e-01;4.319e-01;2.227e-02;5.963e-01	2.537e-01;1.029e-01;5.631e-01;4.405e-02	0.1791;0.1282;0.0507;0.6335	0.1156;0.0237;0.0701;0.7906	s|2e1.1o1|2e2.1o1|2e3.1o1|i	4	4	0;0;0;0	chr4	-	152535033-152535127;152412529-152535127;152411872-152535127;152535034-152535126	152411160-152411878;152412480-152412606;152534941-152535033;152535127-152536092	152535034-152535126	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A152536092-152411160
NSD2	ENSG00000109685.19	ENSG00000109685.19:s:1892166-1892263	0.1789;-0.1789	6.477e-01;6.477e-01	1.807e-02;1.807e-02	0.3086;0.6914	0.5692;0.4308	s|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	1892263-1893730;1892263-1900626	1892166-1892263;1893730-1893909;1900619-1901251		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A1901251-1892166
RAPGEF2	ENSG00000109756.9	ENSG00000109756.9:t:159352457-159352910	-0.0380;0.1068;-0.0467	1.628e-01;5.432e-01;1.925e-01	2.693e-01;5.786e-02;2.371e-01	0.3453;0.3232;0.3481	0.2852;0.4403;0.2669	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr4	+	159350289-159352685;159351133-159352685;159351181-159352685	159350137-159350289;159351059-159351181;159352457-159352910		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A159352910-159350137
FAM149A	ENSG00000109794.13	ENSG00000109794.13:s:186166968-186167096	0.1506;-0.1506	5.929e-01;5.929e-01	2.683e-02;2.683e-02	0.6296;0.3704	0.8372;0.1628	s|1e1.1o2|1e1.2o2	2	2	0;0	chr4	+	186167096-186167181;186167096-186167184	186166968-186167096;186167181-186167330		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A186167330-186166968
FAM149A	ENSG00000109794.13	ENSG00000109794.13:t:186149173-186149283	0.0000;-0.0160;0.0000;0.0013;0.0000;0.0101;0.1663;-0.1534	2.571e-06;5.494e-02;2.571e-06;2.223e-03;2.571e-06;1.695e-02;7.542e-01;6.631e-01	9.990e-01;4.621e-01;9.990e-01;8.952e-01;9.990e-01;6.489e-01;1.570e-02;2.346e-02	0.0013;0.0949;0.0013;0.0130;0.0013;0.0199;0.0962;0.7519	0.0019;0.0645;0.0019;0.0148;0.0019;0.0466;0.2965;0.5658	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o2|1e6.2o2|1e7.1o1	8	8	0;0;0;0;0;0;0;0	chr4	+	186104520-186149173;186105642-186149173;186107735-186149173;186144272-186149173;186144332-186149173;186144590-186149173;186144715-186149173;186145112-186149173	186104419-186104520;186105077-186105642;186107464-186107735;186144061-186144272;186144287-186144332;186144483-186144715;186144841-186145112;186149173-186149283		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A186149283-186104419
PPP6R3	ENSG00000110075.15	ENSG00000110075.15:t:68586276-68588024	0.0000;0.0000;0.0000;0.1204;-0.1111;-0.0000;-0.0292;0.0265;-0.0005	6.541e-21;6.541e-21;6.541e-21;6.626e-01;5.904e-01;6.542e-21;2.519e-03;1.233e-03;1.739e-03	1.000e+00;1.000e+00;1.000e+00;2.952e-02;4.551e-02;9.998e-01;5.471e-01;5.665e-01;7.447e-01	0.0002;0.0097;0.0105;0.2647;0.5273;0.0197;0.0604;0.0163;0.0887	0.0002;0.0137;0.0076;0.3893;0.4073;0.0058;0.0285;0.0594;0.0861	t|1e1.2o2|1e2.1o1|2e1.1o2|2e1.2o2|2e2.1o1|3e1.2o2|3e2.1o1|4e1.2o2|4e2.1o1	9	3	1;0;1;0;0;0;0;0;1	chr11	+	68576043-68587798;68583129-68587798;68576034-68587927;68576043-68587927;68583129-68587927;68576043-68587945;68583129-68587945;68576043-68587978;68583129-68587978	68575958-68576043;68583043-68583129;68586276-68588024		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A68588024-68575958
TRIM3	ENSG00000110171.20	ENSG00000110171.20:s:6473791-6473984	-0.0934;-0.0011;0.1112;-0.0000	4.699e-01;2.530e-04;5.488e-01;1.142e-06	7.500e-02;9.528e-01;5.220e-02;9.992e-01	0.1823;0.0187;0.7908;0.0029	0.0605;0.0021;0.9349;0.0021	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2	4	5	0;1;0;0	chr11	-	6473248-6473791;6467597-6473791;6465732-6473791;6458296-6473791	na-6467597;6458065-6458313;6465565-6465732;6473084-6473248;6473791-6473984		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A6473984-6458065
ACCS	ENSG00000110455.14	ENSG00000110455.14:t:44079338-44079620	-0.0001;-0.0030;0.2027;-0.1757	3.385e-05;3.569e-03;7.355e-01;6.735e-01	9.938e-01;8.568e-01;1.224e-02;1.817e-02	0.0045;0.0234;0.3264;0.6375	0.0037;0.0037;0.5852;0.4087	t|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	1;1;0;0	chr11	+	44075592-44079531;44077922-44079531;44078784-44079531;44078785-44079337	44075526-44075856;44077845-44077922;44078684-44078784;44079338-44079620	44078785-44079337	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A44079620-44075526
EXPH5	ENSG00000110723.12	ENSG00000110723.12:s:108593418-108593504	-0.1095;0.1095	5.318e-01;5.318e-01	5.837e-02;5.837e-02	0.1619;0.8381	0.0130;0.9870	s|1e1.1o1|1e2.1o1	2	3	1;0	chr11	-	108593077-108593418;108541812-108593418	na-108593077;108541652-108541812;108593418-108593504		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A108593504-108541652
HPS5	ENSG00000110756.18	ENSG00000110756.18:s:18321946-18322088	-0.0011;-0.0304;0.1881;-0.1313	1.939e-02;1.090e-01;7.423e-01;5.796e-01	6.083e-01;3.423e-01;1.331e-02;3.415e-02	0.0608;0.1000;0.3679;0.4753	0.0537;0.0401;0.6021;0.2895	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	1;0;0;0	chr11	-	18317907-18322077;18312024-18322077;18317907-18321946;18312024-18321946	18311517-18312024;18317751-18317907;18321946-18322088		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A18322088-18311517
HPS5	ENSG00000110756.18	ENSG00000110756.18:t:18311517-18312024	0.0010;-0.0077;-0.0824;0.1096;-0.0015	4.228e-02;1.954e-03;3.958e-01;5.337e-01;1.267e-04	5.042e-01;7.438e-01;1.052e-01;5.528e-02;9.264e-01	0.1907;0.0438;0.2170;0.5123;0.0266	0.1977;0.0184;0.1243;0.6535;0.0131	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	5	5	0;0;0;0;0	chr11	-	18312024-18322133;18312024-18322077;18312024-18321946;18312024-18317751;18312024-18314404	18311517-18312024;18314404-18314519;18317751-18317907;18321946-18322088;18322133-18322198		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A18322198-18311517
PRPF40B	ENSG00000110844.14	ENSG00000110844.14:s:49642580-49642675	-0.0149;0.1352;-0.1097	5.413e-02;7.228e-01;5.885e-01	4.639e-01;2.508e-02;5.093e-02	0.2779;0.3768;0.3461	0.2590;0.5285;0.2195	s|1e1.1o2|1e1.2o2|i	3	2	0;0;1	chr12	+	49642675-49642927;49642675-49642930;49642676-49642926	49642580-49642675;49642927-49643020	49642676-49642926	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A49643020-49642580
PRPF40B	ENSG00000110844.14	ENSG00000110844.14:t:49635365-49635473	0.1175;-0.1175	6.273e-01;6.273e-01	4.150e-02;4.150e-02	0.0500;0.9500	0.1760;0.8240	t|1e1.1o1|1e2.1o1	2	3	1;0	chr12	+	49634602-49635365;49635263-49635365	49634538-49634819;49635099-49635263;49635365-49635473		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A49635473-49634538
CAPRIN2	ENSG00000110888.17	ENSG00000110888.17:s:30716290-30716676	-0.0001;0.0093;-0.1097;-0.0000;0.0708;0.0213	6.200e-06;9.215e-02;5.257e-01;9.054e-10;3.412e-01;4.447e-02	9.848e-01;3.765e-01;5.293e-02;1.000e+00;1.260e-01;4.846e-01	0.0150;0.2657;0.5532;0.0011;0.1135;0.0377	0.0077;0.2954;0.4136;0.0011;0.2046;0.0692	s|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e1.5o5|1e2.1o1	6	3	1;0;0;1;0;1	chr12	-	30715503-30716508;30715144-30716508;30715141-30716508;30715098-30716508;30715081-30716508;30713885-30716508	30713785-30713885;30714927-30715503;30716290-30716676		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A30716676-30713785
CAPRIN2	ENSG00000110888.17	ENSG00000110888.17:s:30723259-30723314	-0.0689;0.1358;-0.0425	3.359e-01;6.663e-01;2.025e-01	1.243e-01;2.983e-02;2.199e-01	0.5240;0.2198;0.2550	0.4159;0.3934;0.2012	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr12	-	30720915-30723259;30719225-30723259;30716676-30723259	30716290-30716676;30719079-30719225;30720811-30720915;30723259-30723314		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A30723314-30716290
ACAD10	ENSG00000111271.15	ENSG00000111271.15:s:111755668-111755745	-0.0147;-0.0795;0.1194	8.951e-02;3.936e-01;6.175e-01	3.824e-01;9.500e-02;4.041e-02	0.1483;0.7992;0.0587	0.1100;0.6861;0.1976	s|1e1.1o2|1e1.2o2|1e2.1o2	3	3	0;0;1	chr12	+	111755745-111756212;111755745-111756333;111755745-111756636	111755668-111755745;111756212-111756520;111756636-111757107		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A111757107-111755668
OGFOD2	ENSG00000111325.16	ENSG00000111325.16:s:122974742-122975121	0.2022;-0.2016;-0.0001	7.284e-01;7.294e-01;1.603e-04	1.245e-02;1.247e-02;9.819e-01	0.6538;0.3389;0.0076	0.9119;0.0818;0.0060	s|1e1.1o1|1e2.3o3|1e3.2o2	3	4	0;0;0	chr12	+	122975121-122975811;122975121-122976654;122975121-122978442	122974742-122975121;122975811-122975867;122976584-122976767;122978360-122978569		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A122978569-122974742
OGFOD2	ENSG00000111325.16	ENSG00000111325.16:t:122975811-122975867	0.1566;-0.1558;-0.0001	6.254e-01;6.233e-01;3.884e-05	2.400e-02;2.430e-02;9.918e-01	0.5192;0.4751;0.0058	0.7402;0.2549;0.0048	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr12	+	122975121-122975811;122975383-122975811;122975543-122975811	122974742-122975121;122975220-122975383;122975464-122975543;122975811-122975867		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A122975867-122974742
OGFOD2	ENSG00000111325.16	ENSG00000111325.16:t:122977981-122978199	0.1358;-0.1358	6.341e-01;6.341e-01	3.198e-02;3.198e-02	0.1284;0.8716	0.3255;0.6745	t|1e1.2o3|i	2	2	0;0	chr12	+	122976970-122977981;122977654-122977980	122976871-122977166;122977981-122978199	122977654-122977980	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A122978199-122976871
MDM1	ENSG00000111554.15	ENSG00000111554.15:s:68325441-68325575	-0.1253;0.1253	6.571e-01;6.571e-01	3.493e-02;3.493e-02	0.1757;0.8243	0.0117;0.9883	s|1e1.1o1|1e2.1o1	2	3	0;0	chr12	-	68325247-68325441;68323240-68325441	68323073-68323398;68325005-68325247;68325441-68325575		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A68325575-68323073
UHRF1BP1L	ENSG00000111647.13	ENSG00000111647.13:s:100039596-100039789	0.1112;-0.1112	5.854e-01;5.854e-01	5.071e-02;5.071e-02	0.8308;0.1692	0.9518;0.0482	s|1e1.1o1|1e2.1o1	2	3	0;0	chr12	-	100037755-100039596;100028610-100039596	100028455-100028610;100037072-100037755;100039596-100039789		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A100039789-100028455
UHRF1BP1L	ENSG00000111647.13	ENSG00000111647.13:s:100072672-100072813	0.1042;-0.1042	5.287e-01;5.287e-01	6.296e-02;6.296e-02	0.0454;0.9546	0.1635;0.8365	s|1e1.1o1|1e2.1o1	2	3	0;0	chr12	-	100070169-100072672;100060043-100072672	100059850-100060043;100069908-100070169;100072672-100072813		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A100072813-100059850
GNB3	ENSG00000111664.11	ENSG00000111664.11:s:6843777-6843978	-0.0558;0.1683;-0.0704	1.761e-01;7.631e-01;3.461e-01	2.603e-01;1.570e-02;1.186e-01	0.0946;0.2945;0.6183	0.0027;0.4914;0.5061	s|1e1.1o2|1e1.2o2|i	3	2	1;0;1	chr12	+	6843978-6845027;6843978-6845586;6843979-6845026	6843777-6843978;6845027-6845803	6843979-6845026	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A6845803-6843777
CHPT1	ENSG00000111666.11	ENSG00000111666.11:s:101726294-101727039	-0.1575;0.0649;0.0700;0.0000	6.545e-01;3.062e-01;3.459e-01;2.270e-06	2.268e-02;1.466e-01;1.102e-01;9.986e-01	0.7539;0.0218;0.2135;0.0026	0.5494;0.0862;0.3261;0.0032	s|1e1.1o2|1e2.1o1|2e1.1o2|3e1.2o2	4	3	0;0;1;0	chr12	+	101726404-101728901;101726404-101730521;101726497-101728901;101726501-101728908	101726294-101727039;101728901-101729646;101730521-101730636		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A101730636-101726294
LPCAT3	ENSG00000111684.11	ENSG00000111684.11:s:6977134-6977262	0.1143;-0.1143	5.716e-01;5.716e-01	5.128e-02;5.128e-02	0.5426;0.4574	0.6662;0.3338	s|1e1.1o1|i	2	2	0;1	chr12	-	6976891-6977134;6976892-6977133	6976185-6976891;6977134-6977262	6976892-6977133	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A6977262-6976185
RP11-22B23.1	ENSG00000111788.10	ENSG00000111788.10:s:9307202-9307314	0.1635;-0.1503;-0.0113	6.852e-01;7.193e-01;9.996e-02	2.029e-02;2.212e-02;3.598e-01	0.5159;0.2955;0.1890	0.7365;0.1096;0.1543	s|1e1.1o2|1e1.2o2|i	3	2	1;0;1	chr12	+	9307314-9309873;9307314-9309948;9307315-9309872	9307202-9307314;9309873-9310037	9307315-9309872	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A9310037-9307202
BTN3A3	ENSG00000111801.16	ENSG00000111801.16:s:26443367-26443442	-0.2665;0.0513;0.1779	9.616e-01;2.295e-01;8.070e-01	9.659e-04;1.992e-01;1.118e-02	0.9096;0.0181;0.0701	0.6181;0.1164;0.2829	s|1e1.1o2|1e1.2o2|1e2.1o4	3	3	0;0;0	chr6	+	26443442-26443570;26443442-26443641;26443442-26443957	26443367-26443442;26443570-26443939;26443957-26444304		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A26444304-26443367
DSE	ENSG00000111817.19	ENSG00000111817.19:t:116399198-116401272	0.1313;-0.0000;-0.0000;-0.0211;-0.0983	5.368e-01;6.499e-06;6.499e-06;8.248e-02;4.325e-01	3.635e-02;9.976e-01;9.976e-01;3.942e-01;6.210e-02	0.5355;0.0031;0.0031;0.0969;0.3600	0.7197;0.0029;0.0029;0.0574;0.2178	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	chr6	+	116258967-116399198;116279731-116399198;116280260-116399198;116369927-116399198;116371121-116399198	116258446-116259240;116279143-116279731;116280071-116280260;116369825-116369927;116370870-116371121;116399198-116401272		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A116401272-116258446
MCM9	ENSG00000111877.18	ENSG00000111877.18:s:118934891-118935162	-0.3712;0.3712	9.755e-01;9.755e-01	4.483e-04;4.483e-04	0.7796;0.2204	0.4044;0.5956	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	118932740-118934891;118931738-118934891	118931420-118931738;118932607-118932740;118934891-118935162		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A118935162-118931420
MCM9	ENSG00000111877.18	ENSG00000111877.18:t:118931420-118931738	0.4588;0.0029;-0.4805	9.965e-01;2.923e-03;9.980e-01	4.312e-05;8.721e-01;2.228e-05	0.2610;0.0053;0.7333	0.7221;0.0219;0.2492	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;1;0	chr6	-	118931738-118934891;118931738-118932709;118931738-118932607	118931420-118931738;118932607-118932740;118934891-118935162		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A118935162-118931420
FAM184A	ENSG00000111879.20	ENSG00000111879.20:s:118975024-118975208	0.1191;-0.1191	5.545e-01;5.545e-01	4.493e-02;4.493e-02	0.7036;0.2964	0.8515;0.1485	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	118974574-118975024;118966952-118975024	118966835-118966952;118974428-118974574;118975024-118975208		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A118975208-118966835
FAM184A	ENSG00000111879.20	ENSG00000111879.20:t:118966835-118966952	-0.1190;0.1190	5.448e-01;5.448e-01	4.377e-02;4.377e-02	0.3609;0.6391	0.1986;0.8014	t|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	118966952-118975024;118966952-118974428	118966835-118966952;118974428-118974574;118975024-118975208		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A118975208-118966835
MTRF1L	ENSG00000112031.16	ENSG00000112031.16:t:152987362-152990095	0.1366;-0.1366	7.456e-01;7.456e-01	1.846e-02;1.846e-02	0.2410;0.7590	0.3848;0.6152	t|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	152990095-152992857;152990095-152991185	152987362-152990095;152991185-152991416;152992857-152992974		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A152992974-152987362
OPRM1	ENSG00000112038.18	ENSG00000112038.18:s:154083490-154084094	0.2250;-0.0537;-0.1185	9.222e-01;2.525e-01;5.595e-01	2.986e-03;1.817e-01;4.578e-02	0.1201;0.2254;0.6448	0.3659;0.1410;0.4926	s|1e1.1o1|2e1.1o1|i	3	2	0;1;1	chr6	+	154083711-154089826;154084094-154089826;154084095-154086506	154083490-154084094;154089762-154090178	154084095-154086506	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A154090178-154083490
SRSF3	ENSG00000112081.17	ENSG00000112081.17:s:36599438-36600276	0.1153;-0.1153	5.956e-01;5.956e-01	4.856e-02;4.856e-02	0.4789;0.5211	0.6071;0.3929	s|1e1.1o1|i	2	2	0;0	chr6	+	36600276-36601152;36600277-36600402	36599438-36600276;36601152-36601190	36600277-36600402	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A36601190-36599438
SAYSD1	ENSG00000112167.10	ENSG00000112167.10:s:39114883-39115186	-0.1042;0.1042	5.390e-01;5.390e-01	5.964e-02;5.964e-02	0.3907;0.6093	0.2544;0.7456	s|1e1.1o1|1e2.1o1	2	3	0;0	chr6	-	39113720-39114883;39105776-39114883	39104063-39105776;39113075-39113720;39114883-39115186		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A39115186-39104063
BACH2	ENSG00000112182.15	ENSG00000112182.15:t:90008602-90008856	-0.1596;0.0909;0.0432	6.638e-01;4.065e-01;1.548e-01	2.198e-02;7.658e-02;2.765e-01	0.7964;0.1840;0.0136	0.6181;0.3073;0.0849	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	chr6	-	90008856-90088961;90008856-90062884;90008856-90030721	90008602-90008856;90030721-na;90062884-90062963;90088961-90089109		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A90089109-90008602
WASF1	ENSG00000112290.13	ENSG00000112290.13:t:110160635-110160732	0.1848;-0.1340;-0.0163	8.436e-01;6.378e-01;1.530e-02	8.157e-03;3.234e-02;6.032e-01	0.4735;0.4685;0.0566	0.6825;0.3108;0.0102	t|1e1.2o2|1e2.1o1|1e3.1o1	3	4	0;0;0	chr6	-	110160732-110179439;110160732-110178598;110160732-110177147	110160635-110160732;110177147-110177186;110178598-110178742;110179439-110179702		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A110179702-110160635
SMAP1	ENSG00000112305.15	ENSG00000112305.15:s:70772929-70773425	-0.1008;0.1049;-0.0001	4.962e-01;5.196e-01;1.507e-05	6.787e-02;6.097e-02;9.791e-01	0.2259;0.7572;0.0159	0.1148;0.8824;0.0115	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr6	+	70773425-70791689;70773425-70798657;70773425-70836941	70772929-70773425;70791689-70791769;70798657-70798737;70836941-70837028		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A70837028-70772929
ZBTB24	ENSG00000112365.5	ENSG00000112365.5:s:109483055-109483219	-0.1436;0.1436	6.894e-01;6.894e-01	2.499e-02;2.499e-02	0.8698;0.1302	0.6915;0.3085	s|1e1.1o1|2e1.1o1	2	2	0;1	chr6	-	109482054-109483098;109482054-109483055	109481075-109482054;109483055-109483219		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A109483219-109481075
EPM2A	ENSG00000112425.16	ENSG00000112425.16:s:145635085-145641286	-0.0000;-0.1209;0.1222	2.974e-06;6.126e-01;6.202e-01	9.982e-01;4.160e-02;4.013e-02	0.0041;0.9431;0.0528	0.0033;0.7927;0.2038	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr6	-	145633887-145635245;145627693-145635245;145502575-145635245	145502522-145502575;145625945-145632323;145633720-145633887;145635085-145641286		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A145641286-145502522
