# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/Control17-TDP43KD17.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/Control17-TDP43KD17.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "Control17": 4,
#         "TDP43KD17": 4
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Control17_mean_psi	TDP43KD17_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
TBC1D23	ENSG00000036054.13	ENSG00000036054.13:s:100310403-100310542	0.1502;-0.1502	8.346e-01;8.346e-01	7.429e-03;7.429e-03	0.7395;0.2605	0.8915;0.1085	s|1e1.1o1|1e2.1o1	2	3	0;0	chr3	+	100310542-100311833;100310542-100316099	100310403-100310542;100311833-100311877;100315863-100316187		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A100316187-100310403
TBC1D23	ENSG00000036054.13	ENSG00000036054.13:t:100315863-100316187	-0.1167;0.1167;0.0000	6.539e-01;6.544e-01;7.051e-21	2.584e-02;2.635e-02;1.000e+00	0.1954;0.8038;0.0007	0.0789;0.9204;0.0007	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr3	+	100310542-100316099;100311877-100316099;100313303-100316099	na-100313303;100310403-100310542;100311833-100311877;100315863-100316187		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A100316187-100310403
ZZZ3	ENSG00000036549.13	ENSG00000036549.13:s:77682585-77682675	0.1579;0.0021;-0.1865	8.164e-01;1.709e-04;9.250e-01	1.060e-02;9.192e-01;1.677e-03	0.0042;0.0042;0.9916	0.1843;0.0265;0.7896	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;0;0	chr1	-	77677330-77682585;77677310-77682585;77641655-77682585	77641522-77641655;77676982-77677330;77682585-77682675		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A77682675-77641522
ZZZ3	ENSG00000036549.13	ENSG00000036549.13:t:77641522-77641655	-0.2351;0.2351	9.730e-01;9.730e-01	7.885e-04;7.885e-04	0.7837;0.2163	0.5336;0.4664	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	-	77641655-77683262;77641655-77682585	77641522-77641655;77682585-77682675;77683262-77683419		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A77683419-77641522
TUBG2	ENSG00000037042.9	ENSG00000037042.9:s:42659284-42659552	0.1781;-0.1781	7.704e-01;7.704e-01	1.528e-02;1.528e-02	0.6073;0.3927	0.8264;0.1736	s|1e1.1o1|i	2	2	0;0	chr17	+	42659552-42659834;42659553-42659833	42659284-42659552;42659834-42659946	42659553-42659833	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A42659946-42659284
TUBG2	ENSG00000037042.9	ENSG00000037042.9:s:42660639-42661391	0.1952;-0.1593;-0.0023;-0.0062	8.790e-01;7.480e-01;5.902e-04;9.157e-02	6.660e-03;2.019e-02;9.178e-01;3.823e-01	0.2641;0.3258;0.0244;0.3896	0.4794;0.1513;0.0014;0.3694	s|1e1.1o1|1e2.1o1|2e1.1o1|i	4	3	0;0;1;1	chr17	+	42660707-42662973;42660707-42663377;42661227-42662973;42661392-42662972	42660639-42661391;42662973-42663052;42663377-42663503	42661392-42662972	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A42663503-42660639
TUBG2	ENSG00000037042.9	ENSG00000037042.9:t:42663377-42663503	-0.1298;0.1298	6.099e-01;6.099e-01	4.067e-02;4.067e-02	0.3571;0.6429	0.2031;0.7969	t|1e1.1o2|1e2.1o1	2	3	0;0	chr17	+	42660707-42663377;42663052-42663377	42660639-42661391;42662973-42663052;42663377-42663503		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A42663503-42660639
METTL1	ENSG00000037897.17	ENSG00000037897.17:s:57771094-57771257	0.0000;0.1310;-0.1317	1.507e-09;7.326e-01;7.393e-01	1.000e+00;2.318e-02;2.190e-02	0.0015;0.8231;0.1754	0.0023;0.9620;0.0358	s|1e1.1o1|1e2.1o1|1e3.1o2	3	4	0;0;0	chr12	-	57770989-57771094;57769956-57771094;57769678-57771094	57769565-57769678;57769772-57769956;57770684-57770989;57771094-57771257		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57771257-57769565
METTL1	ENSG00000037897.17	ENSG00000037897.17:s:57771974-57772119	0.1041;-0.1101;0.0000	5.343e-01;5.729e-01;3.018e-09	6.512e-02;5.463e-02;9.998e-01	0.0738;0.9249;0.0012	0.1918;0.8039;0.0066	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr12	-	57771605-57771974;57771257-57771974;57769956-57771974	57769772-57769956;57771094-57771257;57771480-57771605;57771974-57772119		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57772119-57769772
METTL1	ENSG00000037897.17	ENSG00000037897.17:t:57769565-57769678	-0.1011;0.0935;0.0001	5.227e-01;4.616e-01;2.509e-07	5.963e-02;8.942e-02;9.963e-01	0.1398;0.8537;0.0051	0.0291;0.9578;0.0097	t|1e1.1o1|1e2.1o1|2e2.1o1	3	3	0;0;0	chr12	-	57769678-57771094;57769678-57769772;57769636-57769772	57769565-57769678;57769772-57769956;57771094-57771257		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A57771257-57769565
PI4K2B	ENSG00000038210.14	ENSG00000038210.14:s:25256543-25256674	0.0000;-0.1145;0.1083;0.0000	3.080e-05;5.577e-01;5.188e-01;3.080e-05	9.935e-01;5.831e-02;6.972e-02;9.935e-01	0.0043;0.9872;0.0043;0.0043	0.0043;0.8391;0.1498;0.0043	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	1;0;1;1	chr4	+	25256674-25257081;25256674-25259037;25256674-25259052;25256674-25263750	25256543-25256674;25257081-na;25259037-25259190;25263750-25263849		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A25263849-25256543
CLEC16A	ENSG00000038532.16	ENSG00000038532.16:t:11020193-11020325	0.0000;0.1307;-0.1423	2.442e-09;6.824e-01;7.476e-01	9.988e-01;3.272e-02;2.249e-02	0.0040;0.6335;0.3636	0.0150;0.7827;0.2124	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	1;0;0	chr16	+	10982991-11020193;11003257-11020193;11003305-11020193	10982878-10982991;11003074-11003305;11020193-11020325		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A11020325-10982878
PHLPP2	ENSG00000040199.18	ENSG00000040199.18:s:71690519-71690709	0.1854;-0.1854	7.563e-01;7.563e-01	1.496e-02;1.496e-02	0.7381;0.2619	0.9438;0.0562	s|1e1.1o1|1e2.1o1	2	3	0;1	chr16	-	71684601-71690519;71681905-71690519	71681751-71681905;71684476-71684657;71690519-71690709		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A71690709-71681751
PHLPP2	ENSG00000040199.18	ENSG00000040199.18:t:71681751-71681905	-0.1668;0.1668	7.263e-01;7.263e-01	2.010e-02;2.010e-02	0.2297;0.7703	0.0419;0.9581	t|1e1.1o1|1e2.1o1	2	3	1;0	chr16	-	71681905-71690519;71681905-71684476	71681751-71681905;71684476-71684657;71690519-71690709		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A71690709-71681751
PSMA4	ENSG00000041357.16	ENSG00000041357.16:s:78540847-78540950	0.2560;-0.2560	9.686e-01;9.686e-01	7.652e-04;7.652e-04	0.0135;0.9865	0.3078;0.6922	s|1e1.1o1|i	2	2	0;0	chr15	+	78540950-78541905;78540951-78541555	78540847-78540950;78541905-78541930	78540951-78541555	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr15%3A78541930-78540847
LETMD1	ENSG00000050426.16	ENSG00000050426.16:t:51053778-51053860	0.0760;0.0434;-0.0000;-0.1030;-0.0000;-0.0291	3.746e-01;1.914e-01;7.304e-21;5.173e-01;7.668e-09;5.451e-02	1.186e-01;2.421e-01;1.000e+00;6.840e-02;9.989e-01;4.434e-01	0.1926;0.5122;0.0007;0.1791;0.0111;0.0843	0.2919;0.5756;0.0004;0.0735;0.0156;0.0446	t|1e1.1o1|1e2.1o2|1e2.2o2|2e1.1o1|2e2.1o2|i	6	3	0;0;0;0;1;1	chr12	+	51049185-51053778;51052207-51053778;51052246-51053778;51049185-51053812;51052207-51053812;51052362-51053777	51048874-51049430;51052088-51052361;51053778-51053860	51052362-51053777	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A51053860-51048874
MAPK9	ENSG00000050748.18	ENSG00000050748.18:t:180242573-180242900	-0.0364;0.1043;-0.0347	2.775e-02;5.495e-01;7.491e-03	4.720e-01;4.305e-02;5.179e-01	0.0675;0.8658;0.0650	0.0127;0.9719;0.0114	t|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr5	-	180242755-180247855;180242755-180247439;180242901-180246027	180242573-180242900;180246028-180247510;180247855-180247926	180242901-180246027	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A180247926-180242573
MPHOSPH9	ENSG00000051825.15	ENSG00000051825.15:s:123162773-123163036	-0.1348;0.0058;0.1316	7.311e-01;1.091e-02;7.361e-01	2.373e-02;6.575e-01;2.114e-02	0.9124;0.0516;0.0331	0.7659;0.0603;0.1649	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr12	-	123162218-123163014;123162192-123163014;123161383-123163014	123161136-123161383;123162115-123162218;123162773-123163036		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123163036-123161136
MPHOSPH9	ENSG00000051825.15	ENSG00000051825.15:s:123230037-123230522	-0.2204;0.1515;0.0474;-0.0000	9.270e-01;7.868e-01;2.299e-01;7.051e-21	3.007e-03;1.680e-02;2.065e-01;1.000e+00	0.6782;0.0728;0.2382;0.0015	0.4456;0.2303;0.3216;0.0015	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	4	4	0;0;0;0	chr12	-	123227616-123230261;123227572-123230261;123223127-123230261;123218499-123230261	123218376-123218499;123223038-123223127;123227463-123227616;123230037-123230522		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123230522-123218376
MPHOSPH9	ENSG00000051825.15	ENSG00000051825.15:t:123161136-123161383	-0.0000;0.1155;-0.1155	7.051e-21;6.385e-01;6.388e-01	1.000e+00;3.237e-02;3.290e-02	0.0029;0.0230;0.9736	0.0011;0.1474;0.8515	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr12	-	123161383-123163950;123161383-123163014;123161383-123162115	123161136-123161383;123162115-123162218;123162773-123163036;123163769-123164090		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123164090-123161136
FNIP2	ENSG00000052795.13	ENSG00000052795.13:s:158833528-158833628	0.5007;-0.5007	1.000e+00;1.000e+00	8.432e-16;2.220e-16	0.1195;0.8805	0.6089;0.3911	s|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	158833628-158833801;158833628-158835405	158833528-158833628;158833801-158833890;158835405-158836658		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A158836658-158833528
FNIP2	ENSG00000052795.13	ENSG00000052795.13:t:158835405-158836658	-0.5171;0.5171	1.000e+00;1.000e+00	0.000e+00;1.212e-19	0.8573;0.1427	0.3502;0.6498	t|1e1.1o1|1e2.1o1	2	3	0;0	chr4	+	158833628-158835405;158833890-158835405	158833528-158833628;158833801-158833890;158835405-158836658		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A158836658-158833528
FOXN3	ENSG00000053254.16	ENSG00000053254.16:s:89619028-89619149	-0.0211;-0.0870;0.1312	1.611e-01;4.105e-01;6.757e-01	2.694e-01;9.084e-02;3.332e-02	0.7059;0.2353;0.0547	0.6615;0.1290;0.1940	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;0	chr14	-	89486671-89619028;89486668-89619028;89412490-89619028	89412197-89412492;89486569-89486671;89619028-89619149		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A89619149-89412197
KCNQ1	ENSG00000053918.18	ENSG00000053918.18:s:2583435-2583545	-0.1090;0.1090	4.954e-01;4.954e-01	5.976e-02;5.976e-02	0.7259;0.2741	0.5958;0.4042	s|1e1.1o1|1e2.1o1	2	3	0;0	chr11	+	2583545-2585212;2583545-2587570	2583435-2583545;2585212-2585307;2587570-2587692		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A2587692-2583435
KCNQ1	ENSG00000053918.18	ENSG00000053918.18:s:2775960-2776054	0.0279;-0.1127;0.0646	8.098e-02;5.615e-01;2.668e-01	3.937e-01;5.477e-02;1.822e-01	0.0354;0.9343;0.0224	0.0800;0.8064;0.1142	s|1e1.1o1|2e1.1o1|2e2.1o1	3	3	1;0;1	chr11	+	2776028-2776986;2776054-2776986;2776054-2777976	2775960-2776054;2776986-2777032;2777976-2778037		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A2778037-2775960
KCNQ1	ENSG00000053918.18	ENSG00000053918.18:t:2587570-2587692	0.1674;-0.1674	7.365e-01;7.365e-01	1.877e-02;1.877e-02	0.2071;0.7929	0.3931;0.6069	t|1e1.1o1|1e2.1o1	2	3	0;0	chr11	+	2583545-2587570;2585307-2587570	2583435-2583545;2585212-2585307;2587570-2587692		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A2587692-2583435
SDCCAG8	ENSG00000054282.16	ENSG00000054282.16:s:243316755-243316895	0.1140;-0.1140	5.912e-01;5.912e-01	5.210e-02;5.210e-02	0.0703;0.9297	0.1886;0.8114	s|1e1.1o1|1e2.1o1	2	3	1;0	chr1	+	243316893-243318037;243316893-243330540	243316755-243316895;243318037-na;243330540-243330692		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243330692-243316755
HHAT	ENSG00000054392.13	ENSG00000054392.13:s:210328252-210328641	0.1245;-0.0622;0.0544;-0.1119	6.197e-01;2.887e-01;1.615e-01;5.751e-01	4.264e-02;1.646e-01;2.699e-01;5.815e-02	0.5253;0.2961;0.0300;0.1406	0.6795;0.2129;0.0961;0.0091	s|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1	4	4	0;1;1;1	chr1	+	210328384-210348933;210328384-210362852;210328384-210387468;210328641-210348933	210328252-210328641;210348933-210349066;210362852-210362919;210387468-210387581		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210387581-210328252
HHAT	ENSG00000054392.13	ENSG00000054392.13:s:210328902-210329104	-0.1304;0.1576;-0.0157	6.220e-01;6.936e-01;3.512e-02	3.646e-02;2.325e-02;5.249e-01	0.7720;0.1499;0.0646	0.6110;0.3458;0.0445	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr1	+	210329104-210348933;210329104-210362852;210329104-210387468	210328902-210329104;210348933-210349066;210362852-210362919;210387468-210387581		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210387581-210328902
HHAT	ENSG00000054392.13	ENSG00000054392.13:s:210387468-210387581	0.0062;0.0859;-0.1081;-0.0000	1.022e-01;4.285e-01;5.512e-01;2.712e-09	3.621e-01;9.585e-02;6.071e-02;1.000e+00	0.5757;0.2312;0.1865;0.0019	0.5848;0.3495;0.0629;0.0016	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr1	+	210387581-210400468;210387581-210404464;210387581-210418154;210387581-210513153	210387468-210387581;210400468-210400662;210404464-210404679;210418154-210418325;210513153-210513188		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210513188-210387468
HHAT	ENSG00000054392.13	ENSG00000054392.13:t:210362852-210362919	-0.0626;0.1204;-0.0000;-0.0349	2.703e-01;6.269e-01;7.051e-21;1.684e-01	1.783e-01;4.201e-02;1.000e+00;2.673e-01	0.1998;0.0858;0.0011;0.7044	0.1233;0.2219;0.0008;0.6508	t|1e1.1o2|1e2.1o1|1e3.1o2|1e4.1o1	4	5	1;0;1;0	chr1	+	210328384-210362852;210329104-210362852;210329483-210362852;210349066-210362852	210328252-210328641;210328902-210329104;210329300-210329601;210348933-210349066;210362852-210362919		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210362919-210328252
HHAT	ENSG00000054392.13	ENSG00000054392.13:t:210418154-210418325	-0.1494;0.0099;0.1251	7.426e-01;4.337e-02;6.070e-01	2.137e-02;4.987e-01;4.186e-02	0.2248;0.0586;0.7017	0.0634;0.0851;0.8508	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;0	chr1	+	210387581-210418154;210400662-210418154;210404679-210418154	210387468-210387581;210400468-210400662;210404464-210404679;210418154-210418325		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210418325-210387468
KIF1B	ENSG00000054523.19	ENSG00000054523.19:s:10277986-10278128	-0.1129;0.0451;0.0538	6.184e-01;4.204e-02;1.929e-01	4.116e-02;4.257e-01;2.358e-01	0.5691;0.0777;0.3502	0.4502;0.1267;0.4240	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	+	10278128-10279097;10278128-10282322;10278128-10282400	10277986-10278128;10278558-10279138;10282322-10282383;10282400-10282533		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282533-10277986
KIF1B	ENSG00000054523.19	ENSG00000054523.19:t:10282322-10282383	0.2272;-0.2272	9.287e-01;9.287e-01	2.936e-03;2.936e-03	0.5083;0.4917	0.7578;0.2422	t|1e1.1o1|1e2.1o1	2	3	0;0	chr1	+	10278128-10282322;10279138-10282322	10277986-10278128;10278558-10279138;10282322-10282383		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282383-10277986
SYNE2	ENSG00000054654.19	ENSG00000054654.19:t:63908823-63909227	0.0015;-0.1195;-0.0100;0.1471	1.268e-03;5.670e-01;1.628e-02;6.752e-01	9.115e-01;4.887e-02;6.480e-01;2.861e-02	0.0093;0.8231;0.0488;0.1127	0.0184;0.6608;0.0179;0.2960	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;1;1	chr14	+	63852753-63909098;63853143-63909098;63853147-63909098;63853654-63909098	na-63853654;63852501-63852753;63852983-63853147;63908823-63909227		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A63909227-63852501
FAM114A2	ENSG00000055147.19	ENSG00000055147.19:s:154038827-154038936	0.0579;0.0246;-0.1159;-0.0218;0.0005;0.0093;-0.0004	2.694e-01;2.404e-02;5.598e-01;2.216e-02;4.802e-06;6.575e-03;2.282e-05	1.744e-01;5.262e-01;5.268e-02;5.438e-01;9.786e-01;7.024e-01;9.655e-01	0.3757;0.0008;0.5254;0.0605;0.0008;0.0260;0.0174	0.4612;0.0595;0.3836;0.0219;0.0218;0.0425;0.0089	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e3.1o2|3e1.1o1|3e3.1o2	7	4	0;1;0;0;0;0;0	chr5	-	154038434-154038857;154037455-154038857;154034967-154038857;154034946-154038857;154034967-154038836;154038434-154038827;154034967-154038827	154034744-154034967;154037368-154037455;154038293-154038747;154038827-154038936		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038936-154034744
FAM114A2	ENSG00000055147.19	ENSG00000055147.19:t:154034744-154034967	-0.2064;0.0006;-0.0011;0.0129;0.0003;0.0720;0.0327;0.0111;0.0061;-0.0313;0.0000;-0.0002	8.712e-01;6.873e-06;8.604e-05;6.949e-03;5.586e-02;2.691e-01;3.944e-02;5.131e-03;9.498e-04;5.718e-02;1.288e-07;8.381e-06	6.503e-03;9.759e-01;9.448e-01;6.279e-01;4.679e-01;1.833e-01;4.611e-01;6.867e-01;8.026e-01;4.316e-01;9.985e-01;9.799e-01	0.6208;0.0006;0.0196;0.0299;0.2134;0.0006;0.0006;0.0080;0.0072;0.0703;0.0006;0.0148	0.3959;0.0238;0.0088;0.0581;0.2063;0.0991;0.0686;0.0469;0.0381;0.0212;0.0064;0.0124	t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o2|1e2.2o2|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1|2e1.1o3|2e2.1o2|2e2.2o2	12	6	0;0;0;0;0;1;1;0;0;0;0;0	chr5	-	154034967-154038857;154034967-154038836;154034967-154038827;154034967-154038388;154034967-154038293;154034967-154037438;154034967-154037368;154034967-154036722;154034967-154036242;154034946-154038857;154034946-154038388;154034946-154038293	154034744-154034967;154036242-154036385;154036722-154037310;154037368-154037455;154038293-154038747;154038827-154038936		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038936-154034744
KMT2C	ENSG00000055609.21	ENSG00000055609.21:s:152158857-152160128	-0.0246;0.1028;-0.0226;-0.0193;-0.0000	8.763e-02;5.303e-01;1.073e-03;2.867e-02;7.057e-21	3.872e-01;6.712e-02;5.872e-01;5.361e-01;9.994e-01	0.5617;0.2484;0.0601;0.1066;0.0192	0.5241;0.3678;0.0335;0.0731;0.0019	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o4|2e1.1o3	5	3	0;0;0;0;0	chr7	-	152157925-152158863;152157922-152158863;152157854-152158863;152156346-152158863;152157925-152158857	152156205-152156455;152157761-152158613;152158857-152160128		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152160128-152156205
KMT2C	ENSG00000055609.21	ENSG00000055609.21:s:152199279-152199459	-0.2198;0.2198	9.580e-01;9.580e-01	1.222e-03;1.222e-03	0.7707;0.2293	0.5443;0.4557	s|1e1.1o1|1e2.1o1	2	3	0;0	chr7	-	152196011-152199279;152194568-152199279	152194398-152194568;152195907-152197735;152199279-152199459		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152199459-152194398
KMT2C	ENSG00000055609.21	ENSG00000055609.21:t:152194398-152194568	0.1348;-0.1315;0.0006	6.838e-01;6.623e-01;2.391e-04	3.148e-02;3.486e-02;8.830e-01	0.2799;0.6899;0.0290	0.4350;0.5386;0.0303	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr7	-	152194568-152199279;152194568-152195907;152194568-152195522	152194398-152194568;152195522-152195569;152195907-152197735;152199279-152199459		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152199459-152194398
MRPL43	ENSG00000055950.16	ENSG00000055950.16:s:100983755-100983817	-0.1290;-0.0006;-0.0000;0.0002;0.1508	6.979e-01;8.600e-07;7.304e-21;6.486e-08;8.223e-01	2.958e-02;9.770e-01;1.000e+00;9.920e-01;1.245e-02	0.8000;0.0237;0.0039;0.0136;0.1577	0.6532;0.0041;0.0007;0.0196;0.3217	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	0;0;0;0;1	chr10	-	100981543-100983755;100979372-100983755;100979011-100983755;100969904-100983755;100981544-100983754	100969458-100969904;100977821-100979011;100979198-100979372;100981376-100981543;100983755-100983817	100981544-100983754	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A100983817-100969458
MRPL43	ENSG00000055950.16	ENSG00000055950.16:t:100983755-100983817	0.0000;-0.0420;-0.0340;0.0001;-0.0584;-0.0000;-0.0007;-0.0235;0.2182	7.305e-21;1.355e-01;8.081e-02;1.609e-06;2.200e-01;3.182e-09;4.659e-07;4.025e-02;9.478e-01	9.999e-01;3.012e-01;3.820e-01;9.309e-01;2.140e-01;9.984e-01;9.717e-01;4.817e-01;2.366e-03	0.0036;0.1416;0.1447;0.0241;0.2036;0.0149;0.0302;0.1176;0.3114	0.0119;0.0939;0.0933;0.0312;0.1338;0.0109;0.0134;0.0840;0.5338	t|1e1.1o1|1e2.1o1|1e3.1o4|1e3.2o4|1e3.3o4|1e3.4o4|1e4.1o2|1e4.2o2|i	9	5	1;1;0;1;1;1;0;0;1	chr10	-	100983817-100987313;100983817-100987090;100983817-100986749;100983817-100986747;100983817-100986687;100983817-100986681;100983817-100984034;100983817-100983948;100983818-100983947	100983755-100983817;100983948-100984074;100986588-100986975;100987090-100987286;100987313-100987515	100983818-100983947	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A100987515-100983755
NPFFR2	ENSG00000056291.19	ENSG00000056291.19:t:72128585-72128919	0.0000;-0.1744;0.0783;0.0765	1.657e-09;8.602e-01;3.497e-01;3.520e-01	1.000e+00;8.525e-03;1.324e-01;1.275e-01	0.0014;0.9336;0.0324;0.0275	0.0018;0.7455;0.1273;0.1274	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;1	chr4	+	72032200-72128585;72039413-72128585;72069023-72128585;72093390-72128585	72031902-72032200;72039178-72039413;72068913-72069023;72093286-72093390;72128585-72128919		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A72128919-72031902
CROCC	ENSG00000058453.17	ENSG00000058453.17:s:16924325-16924479	0.2053;0.0001;-0.2028	8.638e-01;2.333e-04;8.637e-01	7.057e-03;9.773e-01;7.241e-03	0.7398;0.0068;0.2539	0.9835;0.0082;0.0082	s|1e1.1o1|1e2.1o1|i	3	3	0;0;1	chr1	+	16924479-16929846;16924479-16930286;16924480-16929845	16924325-16924479;16929846-16930031;16930286-16930347	16924480-16929845	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16930347-16924325
CROCC	ENSG00000058453.17	ENSG00000058453.17:s:16970636-16970967	0.1683;-0.1683	7.634e-01;7.634e-01	1.681e-02;1.681e-02	0.7400;0.2600	0.9459;0.0541	s|1e1.1o1|1e2.1o1	2	3	0;1	chr1	+	16970767-16971465;16970767-16972360	16970636-16970967;16971465-16971647;16972360-16972964		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16972964-16970636
CROCC	ENSG00000058453.17	ENSG00000058453.17:t:16929846-16930031	0.0421;-0.0706;0.1799;-0.1725	1.518e-01;3.226e-01;7.210e-01;8.007e-01	2.839e-01;1.421e-01;1.758e-02;1.390e-02	0.0044;0.1330;0.6404;0.2154	0.0905;0.0266;0.8682;0.0054	t|1e1.1o2|1e2.1o1|1e3.1o1|i	4	4	1;0;0;1	chr1	+	16922078-16929846;16922798-16929846;16924479-16929846;16924480-16929845	16921931-16922147;16922663-16922798;16924325-16924479;16929846-16930031	16924480-16929845	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16930031-16921931
